State,Agency,AgencyID,OrgType,SSW,UZA Size,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,TotalEmployeeHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount,TotalEmployeeCount
NC,Mecklenburg County DSS(MCTS),4228,City,N,Over 1 million,Total,,27,"47,840.00",0,0,"10,400.00","58,240.00",0,"58,240.00",25,0,0,5,30,0,30
NC,Piedmont Authority for Regional Transportation(PART),4173,Authority,N,"200,000 - 1 million",VP,Full Time,56,0,0,0,"6,000.00","6,000.00",0,"6,000.00",0,0,0,3,3,0,3
NC,Piedmont Authority for Regional Transportation(PART),4173,Authority,N,"200,000 - 1 million",VP,Part Time,56,0,0,0,"2,125.00","2,125.00",0,"2,125.00",0,0,0,2,2,0,2
NC,Piedmont Authority for Regional Transportation(PART),4173,Authority,N,"200,000 - 1 million",Total,,56,0,0,0,"8,125.00","8,125.00",0,"8,125.00",0,0,0,5,5,0,5
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",VP,Full Time,69,"7,823.00","5,810.00",0,"23,717.00","37,350.00",0,"37,350.00",4,3,0,17,24,0,24
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",VP,Part Time,69,0,0,0,"1,834.00","1,834.00",0,"1,834.00",0,0,0,2,2,0,2
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",MB,Full Time,61,"136,216.00","31,082.00",0,"28,235.00","195,533.00",0,"195,533.00",78,17,0,21,116,0,116
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",MB,Part Time,61,"15,198.00",0,0,"2,184.00","17,382.00",0,"17,382.00",14,0,0,2,16,0,16
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",DR,Full Time,11,"35,299.00","4,006.00",0,"4,518.00","43,823.00",0,"43,823.00",18,2,0,3,23,0,23
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",DR,Part Time,11,"3,025.00",0,0,349,"3,374.00",0,"3,374.00",2,0,0,1,3,0,3
NC,Research Triangle Regional Public Transportation Authority(Triangle Transit),4108,Authority,N,"200,000 - 1 million",Total,,141,"197,561.00","40,898.00",0,"60,837.00","299,296.00",0,"299,296.00",116,22,0,46,184,0,184
NC,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation(WPRTA),4172,Authority,N,"200,000 - 1 million",MB,Full Time,12,"22,583.00","1,773.00",0,"5,757.00","30,113.00",0,"30,113.00",14,1,0,3,18,0,18
NC,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation(WPRTA),4172,Authority,N,"200,000 - 1 million",MB,Part Time,12,"11,151.00",0,0,0,"11,151.00",0,"11,151.00",8,0,0,0,8,0,8
NC,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation(WPRTA),4172,Authority,N,"200,000 - 1 million",DR,Full Time,37,"50,266.00","3,946.00",0,"12,814.00","67,026.00",0,"67,026.00",31,3,0,7,41,0,41
NC,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation(WPRTA),4172,Authority,N,"200,000 - 1 million",DR,Part Time,37,"25,141.00",0,0,0,"25,141.00",0,"25,141.00",18,0,0,0,18,0,18
NC,Western Piedmont Regional Transit Authority dba: Greenway Public Transportation(WPRTA),4172,Authority,N,"200,000 - 1 million",Total,,49,"109,141.00","5,719.00",0,"18,571.00","133,431.00",0,"133,431.00",71,4,0,10,85,0,85
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA),4012,Authority,N,"200,000 - 1 million",MB,Full Time,36,"131,472.00","41,010.00","11,181.00","19,350.00","203,013.00",0,"203,013.00",69,22,7,10,108,0,108
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA),4012,Authority,N,"200,000 - 1 million",MB,Part Time,36,"11,179.00","3,875.00",0,"2,032.00","17,086.00",0,"17,086.00",7,4,0,2,13,0,13
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA),4012,Authority,N,"200,000 - 1 million",DR,Full Time,23,"43,260.00","1,872.00",0,"8,667.00","53,799.00",0,"53,799.00",21,1,0,5,27,0,27
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA),4012,Authority,N,"200,000 - 1 million",DR,Part Time,23,"18,756.00","1,592.00","1,040.00","1,530.00","22,918.00",0,"22,918.00",13,1,1,1,16,0,16
NC,Winston-Salem Transit Authority - Trans-Aid of Forsyth County(WSTA),4012,Authority,N,"200,000 - 1 million",Total,,59,"204,667.00","48,349.00","12,221.00","31,579.00","296,816.00",0,"296,816.00",110,28,8,18,164,0,164
ND,Cities Area Transit(CAT),8008,City,N,"Under 200,000",MB,Full Time,8,"24,922.00","4,506.00",0,"12,408.00","41,836.00",0,"41,836.00",14,2.4,0,6.6,23,0,23
ND,Cities Area Transit(CAT),8008,City,N,"Under 200,000",MB,Part Time,8,"4,942.00",0,645,"2,557.00","8,144.00",0,"8,144.00",9,0,1,2,12,0,12
ND,Cities Area Transit(CAT),8008,City,N,"Under 200,000",Total,,8,"29,864.00","4,506.00",645,"14,965.00","49,980.00",0,"49,980.00",23,2.4,1,8.6,35,0,35
NE,StarTran,7001,City,N,"200,000 - 1 million",MB,Full Time,51,"140,221.00","33,397.00",0,"16,365.00","189,983.00",0,"189,983.00",74,18,0,8,100,0,100
NE,StarTran,7001,City,N,"200,000 - 1 million",MB,Part Time,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,StarTran,7001,City,N,"200,000 - 1 million",DR,Full Time,9,"24,253.00","6,141.00",0,"3,111.00","33,505.00",0,"33,505.00",13,3,0,2,18,0,18
NE,StarTran,7001,City,N,"200,000 - 1 million",DR,Part Time,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,StarTran,7001,City,N,"200,000 - 1 million",Total,,60,"164,474.00","39,538.00",0,"19,476.00","223,488.00",0,"223,488.00",87,21,0,10,118,0,118
NE,Transit Authority of Omaha(Metro),7002,Authority,N,"200,000 - 1 million",MB,Full Time,114,"332,169.00","66,876.00","29,356.00","49,033.00","477,434.00",0,"477,434.00",158,34,15,26,233,0,233
NE,Transit Authority of Omaha(Metro),7002,Authority,N,"200,000 - 1 million",MB,Part Time,114,0,0,"1,307.00",900,"2,207.00",0,"2,207.00",0,0,1,1,2,0,2
NE,Transit Authority of Omaha(Metro),7002,Authority,N,"200,000 - 1 million",DR,Full Time,23,"60,262.00","1,988.00","1,018.00","3,088.00","66,356.00",0,"66,356.00",31,1,0.5,2,34.5,0,34.5
NE,Transit Authority of Omaha(Metro),7002,Authority,N,"200,000 - 1 million",DR,Part Time,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,Transit Authority of Omaha(Metro),7002,Authority,N,"200,000 - 1 million",Total,,137,"392,431.00","68,864.00","31,681.00","53,021.00","545,997.00",0,"545,997.00",189,35,16.5,29,269.5,0,269.5
NH,University Of New Hampshire - University Transportation Services(UNH UTS),1119,University,N,"Under 200,000",MB,Full Time,25,"3,491.00","10,022.00",0,"16,711.00","30,224.00",0,"30,224.00",2,5,0,10,17,0,17
NH,University Of New Hampshire - University Transportation Services(UNH UTS),1119,University,N,"Under 200,000",MB,Part Time,25,"66,210.00","1,000.00",0,"20,304.00","87,514.00",0,"87,514.00",120,1,0,35,156,0,156
NH,University Of New Hampshire - University Transportation Services(UNH UTS),1119,University,N,"Under 200,000",Total,,25,"69,701.00","11,022.00",0,"37,015.00","117,738.00",0,"117,738.00",122,6,0,45,173,0,173
NJ,"Academy Lines, Inc.",2122,For-Profit,N,Over 1 million,CB,Full Time,225,"276,070.00","104,000.00",0,"62,400.00","442,470.00",0,"442,470.00",175,50,0,30,255,0,255
NJ,"Academy Lines, Inc.",2122,For-Profit,N,Over 1 million,CB,Part Time,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,"Academy Lines, Inc.",2122,For-Profit,N,Over 1 million,Total,,225,"276,070.00","104,000.00",0,"62,400.00","442,470.00",0,"442,470.00",175,50,0,30,255,0,255
NJ,Bergen County Community Transportation(BCCT),2192,City,N,Over 1 million,MB,Full Time,4,"7,278.00",211,0,904,"8,393.00",0,"8,393.00",6,1,0,2,9,0,9
NJ,Bergen County Community Transportation(BCCT),2192,City,N,Over 1 million,MB,Part Time,4,161,0,0,0,161,0,161,1,0,0,0,1,0,1
NJ,Bergen County Community Transportation(BCCT),2192,City,N,Over 1 million,DR,Full Time,58,"122,065.00","2,934.00",0,"9,621.00","134,620.00",0,"134,620.00",78,1,0,6,85,0,85
NJ,Bergen County Community Transportation(BCCT),2192,City,N,Over 1 million,DR,Part Time,58,"3,068.00",0,0,0,"3,068.00",0,"3,068.00",3,0,0,0,3,0,3
NJ,Bergen County Community Transportation(BCCT),2192,City,N,Over 1 million,Total,,62,"132,572.00","3,145.00",0,"10,525.00","146,242.00",0,"146,242.00",88,2,0,8,98,0,98
NJ,Cape May County Fare Free Transportation(Fare Free),2203,City,N,"Under 200,000",DR,Full Time,38,"61,869.00","3,957.00",0,"11,875.00","77,701.00",0,"77,701.00",30,3,0,8,41,0,41
NJ,Cape May County Fare Free Transportation(Fare Free),2203,City,N,"Under 200,000",DR,Part Time,38,"19,590.00",0,0,0,"19,590.00",0,"19,590.00",21,0,0,0,21,0,21
NJ,Cape May County Fare Free Transportation(Fare Free),2203,City,N,"Under 200,000",Total,,38,"81,459.00","3,957.00",0,"11,875.00","97,291.00",0,"97,291.00",51,3,0,8,62,0,62
NJ,"Community Transit, Inc.(Community Transit)",2160,For-Profit,N,Over 1 million,CB,Full Time,23,"83,519.00","14,173.00",0,"1,695.00","99,387.00",0,"99,387.00",48,7,0,1,56,0,56
NJ,"Community Transit, Inc.(Community Transit)",2160,For-Profit,N,Over 1 million,CB,Part Time,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,"Community Transit, Inc.(Community Transit)",2160,For-Profit,N,Over 1 million,Total,,23,"83,519.00","14,173.00",0,"1,695.00","99,387.00",0,"99,387.00",48,7,0,1,56,0,56
NJ,County of Atlantic(ACTU),2199,City,N,"200,000 - 1 million",DR,Full Time,34,"54,324.00","1,541.00",0,"3,552.00","59,417.00",0,"59,417.00",38,1,0,2,41,0,41
NJ,County of Atlantic(ACTU),2199,City,N,"200,000 - 1 million",DR,Part Time,34,"2,949.00",0,0,0,"2,949.00",0,"2,949.00",3,0,0,0,3,0,3
NJ,County of Atlantic(ACTU),2199,City,N,"200,000 - 1 million",Total,,34,"57,273.00","1,541.00",0,"3,552.00","62,366.00",0,"62,366.00",41,1,0,2,44,0,44
NJ,Cumberland Area Transit System(CATS),2193,City,N,Over 1 million,DR,Full Time,20,"40,928.00","4,186.00",0,"3,663.00","48,777.00",0,"48,777.00",24,2,0,2,28,0,28
NJ,Cumberland Area Transit System(CATS),2193,City,N,Over 1 million,DR,Part Time,20,"7,378.00",0,0,"2,883.00","10,261.00",0,"10,261.00",14,0,0,4,18,0,18
NJ,Cumberland Area Transit System(CATS),2193,City,N,Over 1 million,Total,,20,"48,306.00","4,186.00",0,"6,546.00","59,038.00",0,"59,038.00",38,2,0,6,46,0,46
NJ,DeCamp Bus Lines,2161,For-Profit,N,Over 1 million,CB,Full Time,57,"198,189.00","52,724.00",0,"40,489.00","291,402.00",0,"291,402.00",96,32,0,24,152,0,152
NJ,DeCamp Bus Lines,2161,For-Profit,N,Over 1 million,CB,Part Time,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,DeCamp Bus Lines,2161,For-Profit,N,Over 1 million,Total,,57,"198,189.00","52,724.00",0,"40,489.00","291,402.00",0,"291,402.00",96,32,0,24,152,0,152
NJ,"Hudson Transit Lines, Inc.(Short Line)",2126,For-Profit,N,Over 1 million,CB,Full Time,161,"398,728.00","119,960.00",0,"29,107.00","547,795.00",0,"547,795.00",202,62,0,14,278,0,278
NJ,"Hudson Transit Lines, Inc.(Short Line)",2126,For-Profit,N,Over 1 million,CB,Part Time,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,"Hudson Transit Lines, Inc.(Short Line)",2126,For-Profit,N,Over 1 million,Total,,161,"398,728.00","119,960.00",0,"29,107.00","547,795.00",0,"547,795.00",202,62,0,14,278,0,278
NJ,"Lakeland Bus Lines, Inc.",2163,For-Profit,N,Over 1 million,CB,Full Time,59,"128,596.00","42,361.00","6,779.00","44,555.00","222,291.00",0,"222,291.00",74,24,4,28,130,0,130
NJ,"Lakeland Bus Lines, Inc.",2163,For-Profit,N,Over 1 million,CB,Part Time,59,"18,693.00","7,475.00","17,634.00","7,523.00","51,325.00",0,"51,325.00",12,5,20,9,46,0,46
NJ,"Lakeland Bus Lines, Inc.",2163,For-Profit,N,Over 1 million,Total,,59,"147,289.00","49,836.00","24,413.00","52,078.00","273,616.00",0,"273,616.00",86,29,24,37,176,0,176
NJ,Middlesex County Area Transit(MCAT),2196,City,N,Over 1 million,MB,Full Time,14,"43,736.00",0,0,"11,025.00","54,761.00",0,"54,761.00",21,0,0,7,28,0,28
NJ,Middlesex County Area Transit(MCAT),2196,City,N,Over 1 million,MB,Part Time,14,"1,600.00",0,0,0,"1,600.00",0,"1,600.00",1,0,0,0,1,0,1
NJ,Middlesex County Area Transit(MCAT),2196,City,N,Over 1 million,DR,Full Time,75,"97,000.00",0,0,"15,959.00","112,959.00",0,"112,959.00",45,0,0,10,55,0,55
NJ,Middlesex County Area Transit(MCAT),2196,City,N,Over 1 million,DR,Part Time,75,"2,000.00",0,0,0,"2,000.00",0,"2,000.00",2,0,0,0,2,0,2
NJ,Middlesex County Area Transit(MCAT),2196,City,N,Over 1 million,Total,,89,"144,336.00",0,0,"26,984.00","171,320.00",0,"171,320.00",69,0,0,17,86,0,86
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,MB,Full Time,"1,848","6,521,239.00","2,378,230.00","244,600.00","1,008,007.00","10,152,076.00","19,910.00","10,171,986.00","3,323.00","1,248.00",126,486,"5,183.00",10,"5,193.00"
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,MB,Part Time,"1,848","668,593.00",0,0,"87,043.00","755,636.00",0,"755,636.00",768,0,0,79,847,0,847
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,LR,Full Time,14,"124,429.00","42,800.00","75,877.00","34,041.00","277,147.00","4,657.00","281,804.00",59,21,43,18,141,2.3,143.3
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,LR,Part Time,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,CR,Full Time,"1,135","4,374,197.00","2,663,969.00","1,470,206.00","1,203,851.00","9,712,223.00","686,115.00","10,398,338.00","2,061.00","1,323.00",681,588,"4,653.00",411,"5,064.00"
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,CR,Part Time,"1,135",0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,New Jersey Transit Corporation(NJ TRANSIT),2080,Semi-Public Corp,N,Over 1 million,Total,,"2,997","11,688,458.00","5,084,999.00","1,790,683.00","2,332,942.00","20,897,082.00","710,682.00","21,607,764.00","6,211.00","2,592.00",850,"1,171.00","10,824.00",423.3,"11,247.30"
NJ,New Jersey Transit Corporation-45(NJTC-45),2132,Consolidated,N,Over 1 million,MB,Full Time,41,"139,092.00","7,962.00","4,040.00","13,325.00","164,419.00",0,"164,419.00",59,4,2,7,72,0,72
NJ,New Jersey Transit Corporation-45(NJTC-45),2132,Consolidated,N,Over 1 million,MB,Part Time,41,"2,125.00","1,000.00","1,010.00","3,268.00","7,403.00",0,"7,403.00",3,1,1,3,8,0,8
NJ,New Jersey Transit Corporation-45(NJTC-45),2132,Consolidated,N,Over 1 million,Total,,41,"141,217.00","8,962.00","5,050.00","16,593.00","171,822.00",0,"171,822.00",62,5,3,10,80,0,80
NJ,"Olympia Trails Bus Company, Inc.(Coach USA)",2165,For-Profit,N,Over 1 million,CB,Full Time,15,"68,000.00","25,000.00","8,200.00","28,496.00","129,696.00",0,"129,696.00",35,14,4,14,67,0,67
NJ,"Olympia Trails Bus Company, Inc.(Coach USA)",2165,For-Profit,N,Over 1 million,CB,Part Time,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,"Olympia Trails Bus Company, Inc.(Coach USA)",2165,For-Profit,N,Over 1 million,Total,,15,"68,000.00","25,000.00","8,200.00","28,496.00","129,696.00",0,"129,696.00",35,14,4,14,67,0,67
NJ,"Orange-Newark-Elizabeth, Inc.(Coach USA)",2166,For-Profit,N,Over 1 million,MB,Full Time,52,"241,032.00","38,164.00","10,227.00","8,147.00","297,570.00",0,"297,570.00",111,15,5,4,135,0,135
NJ,"Orange-Newark-Elizabeth, Inc.(Coach USA)",2166,For-Profit,N,Over 1 million,MB,Part Time,52,"7,492.00",347,0,0,"7,839.00",0,"7,839.00",13,1,0,0,14,0,14
NJ,"Orange-Newark-Elizabeth, Inc.(Coach USA)",2166,For-Profit,N,Over 1 million,Total,,52,"248,524.00","38,511.00","10,227.00","8,147.00","305,409.00",0,"305,409.00",124,16,5,4,149,0,149
NJ,Port Authority Trans-Hudson Corporation(PATH),2098,Authority,N,Over 1 million,HR,Full Time,280,"1,111,627.00","400,035.00","793,427.00","99,798.00","2,404,887.00",0,"2,404,887.00",660,241,474,68,"1,443.00",0,"1,443.00"
NJ,Port Authority Trans-Hudson Corporation(PATH),2098,Authority,N,Over 1 million,HR,Part Time,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,Port Authority Trans-Hudson Corporation(PATH),2098,Authority,N,Over 1 million,Total,,280,"1,111,627.00","400,035.00","793,427.00","99,798.00","2,404,887.00",0,"2,404,887.00",660,241,474,68,"1,443.00",0,"1,443.00"
NJ,Port Authority Transit Corporation(PATCO),2075,Authority,N,Over 1 million,HR,Full Time,84,"146,164.00","114,708.00","189,864.00","59,184.00","509,920.00","50,140.00","560,060.00",76,68,105,35,284,15,299
NJ,Port Authority Transit Corporation(PATCO),2075,Authority,N,Over 1 million,HR,Part Time,84,"4,638.00",0,"2,198.00","1,886.00","8,722.00",0,"8,722.00",6,0,5,3,14,0,14
NJ,Port Authority Transit Corporation(PATCO),2075,Authority,N,Over 1 million,Total,,84,"150,802.00","114,708.00","192,062.00","61,070.00","518,642.00","50,140.00","568,782.00",82,68,110,38,298,15,313
NJ,Port Imperial Ferry Corporation dba NY Waterway,2190,For-Profit,N,Over 1 million,MB,Full Time,49,"108,000.00","18,630.00","5,760.00","14,280.00","146,670.00",0,"146,670.00",54,9,3,7,73,0,73
NJ,Port Imperial Ferry Corporation dba NY Waterway,2190,For-Profit,N,Over 1 million,MB,Part Time,49,"14,180.00",0,0,"1,520.00","15,700.00",0,"15,700.00",14,0,0,1,15,0,15
NJ,Port Imperial Ferry Corporation dba NY Waterway,2190,For-Profit,N,Over 1 million,FB,Full Time,12,"128,280.00","27,200.00","5,520.00","53,200.00","214,200.00",0,"214,200.00",62,14,3,29,108,0,108
NJ,Port Imperial Ferry Corporation dba NY Waterway,2190,For-Profit,N,Over 1 million,FB,Part Time,12,"3,120.00",0,0,"12,480.00","15,600.00",0,"15,600.00",3,0,0,12,15,0,15
NJ,Port Imperial Ferry Corporation dba NY Waterway,2190,For-Profit,N,Over 1 million,Total,,61,"253,580.00","45,830.00","11,280.00","81,480.00","392,170.00",0,"392,170.00",133,23,6,49,211,0,211
NJ,"Rockland Coaches, Inc.",2149,For-Profit,N,Over 1 million,CB,Full Time,85,"294,092.00","42,776.00","1,080.00","3,343.00","341,291.00",0,"341,291.00",146,24,1,5,176,0,176
NJ,"Rockland Coaches, Inc.",2149,For-Profit,N,Over 1 million,CB,Part Time,85,"38,378.00",0,0,0,"38,378.00",0,"38,378.00",18,0,0,0,18,0,18
NJ,"Rockland Coaches, Inc.",2149,For-Profit,N,Over 1 million,Total,,85,"332,470.00","42,776.00","1,080.00","3,343.00","379,669.00",0,"379,669.00",164,24,1,5,194,0,194
NJ,Somerset County Transportation(SCT),2209,City,N,Over 1 million,MB,Full Time,10,"45,145.00",0,0,"2,288.00","47,433.00",0,"47,433.00",24,0,0,1.1,25.1,0,25.1
NJ,Somerset County Transportation(SCT),2209,City,N,Over 1 million,MB,Part Time,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,Somerset County Transportation(SCT),2209,City,N,Over 1 million,DR,Full Time,71,"126,360.00",0,0,"14,512.00","140,872.00",0,"140,872.00",61,0,0,6.9,67.9,0,67.9
NJ,Somerset County Transportation(SCT),2209,City,N,Over 1 million,DR,Part Time,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,Somerset County Transportation(SCT),2209,City,N,Over 1 million,Total,,81,"171,505.00",0,0,"16,800.00","188,305.00",0,"188,305.00",85,0,0,8,93,0,93
NJ,Suburban Transit Corporation(Coach USA),2128,For-Profit,N,Over 1 million,CB,Full Time,109,"250,194.00","96,915.00",0,"49,920.00","397,029.00",0,"397,029.00",134,50,0,24,208,0,208
NJ,Suburban Transit Corporation(Coach USA),2128,For-Profit,N,Over 1 million,CB,Part Time,109,"89,400.00","2,363.00",0,"7,800.00","99,563.00",0,"99,563.00",68,3,0,5,76,0,76
NJ,Suburban Transit Corporation(Coach USA),2128,For-Profit,N,Over 1 million,Total,,109,"339,594.00","99,278.00",0,"57,720.00","496,592.00",0,"496,592.00",202,53,0,29,284,0,284
NM,City of Albuquerque Transit Department(ABQ Ride),6019,City,N,"200,000 - 1 million",MB,Full Time,131,"566,930.00","148,005.00","18,565.00","61,507.00","795,007.00",0,"795,007.00",288,79,10,35,412,0,412
NM,City of Albuquerque Transit Department(ABQ Ride),6019,City,N,"200,000 - 1 million",MB,Part Time,131,"1,031.00",0,0,0,"1,031.00",0,"1,031.00",1,0,0,0,1,0,1
NM,City of Albuquerque Transit Department(ABQ Ride),6019,City,N,"200,000 - 1 million",DR,Full Time,54,"166,626.00","14,080.00","4,641.00","15,377.00","200,724.00",0,"200,724.00",88,7,2,9,106,0,106
NM,City of Albuquerque Transit Department(ABQ Ride),6019,City,N,"200,000 - 1 million",DR,Part Time,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,City of Albuquerque Transit Department(ABQ Ride),6019,City,N,"200,000 - 1 million",Total,,185,"734,587.00","162,085.00","23,206.00","76,884.00","996,762.00",0,"996,762.00",377,86,12,44,519,0,519
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",CB,Full Time,1,"1,200.00",0,0,113,"1,313.00",0,"1,313.00",0.8,0,0,0.5,1.3,0,1.3
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",CB,Part Time,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",MB,Full Time,2,"1,575.00",0,0,257,"1,832.00",0,"1,832.00",1,0,0,0.3,1.3,0,1.3
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",MB,Part Time,2,220,0,0,0,220,0,220,1,0,0,0,1,0,1
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",DR,Full Time,20,"31,597.00",0,0,"14,749.00","46,346.00",0,"46,346.00",21,0,0,9,30,0,30
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",DR,Part Time,20,525,0,0,743,"1,268.00",0,"1,268.00",1,0,0,1,2,0,2
NM,Rio Metro Regional Transit District(RMRTD),6111,Authority,N,"200,000 - 1 million",Total,,23,"35,117.00",0,0,"15,862.00","50,979.00",0,"50,979.00",24.8,0,0,10.8,35.6,0,35.6
NM,Santa Fe Trails - City of Santa Fe(SFT),6077,City,N,"Under 200,000",MB,Full Time,22,"118,808.00","17,832.00","1,302.00","6,489.00","144,431.00",0,"144,431.00",56,9,0.8,6,71.8,0,71.8
NM,Santa Fe Trails - City of Santa Fe(SFT),6077,City,N,"Under 200,000",MB,Part Time,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,Santa Fe Trails - City of Santa Fe(SFT),6077,City,N,"Under 200,000",DR,Full Time,14,"42,572.00","5,944.00",434,"2,163.00","51,113.00",0,"51,113.00",24,3,0.2,2,29.2,0,29.2
