Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
Kenosha Transit,Kenosha,WI,5003,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,064",52,MB,DO,37,"76,798",,"15,405",,"2,200",,"12,524",,0,,"106,927",,54.00,,8.50,,1.70,,8.20,,0.00,,72.40,,"$1,672,204",,"$397,048",,"$47,229",,"$173,129",,"$2,289,610",,$21.77,,$25.77,,$0.62,,$13.82,,$21.41,,No,,,,,
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",52,DR,DO,27,"64,206",,"13,048",,"5,242",,"11,399",,912,,"94,807",,41.40,,9.10,,0.50,,6.20,,0.50,,57.70,,"$1,268,385",,"$331,137",,"$70,023",,"$377,160",,"$2,046,705",,$19.75,,$25.38,,$1.09,,$33.09,,$21.59,,No,,,,,
St. Cloud Metropolitan Transit Commission,St. Cloud,MN,5028,50028,Independent Public Agency or Authority of Transit Service,Full Reporter,"110,621",52,MB,DO,27,"119,231",,"14,880",,"2,443",,"19,423",,0,,"155,977",,72.13,,9.47,,2.25,,11.66,,0.00,,95.51,,"$2,818,876",,"$401,839",,"$36,602",,"$398,927",,"$3,656,244",,$23.64,,$27.01,,$0.31,,$20.54,,$23.44,,No,,,,,
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",52,MB,DO,25,"108,870",,"14,421",,"5,794",,"12,599",,"1,008",,"142,692",,110.70,,10.00,,0.50,,6.80,,0.50,,128.50,,"$1,401,900",,"$365,994",,"$77,393",,"$416,861",,"$2,262,148",,$12.88,,$25.38,,$0.71,,$33.09,,$15.85,,No,,,,,
St. Cloud Metropolitan Transit Commission,St. Cloud,MN,5028,50028,Independent Public Agency or Authority of Transit Service,Full Reporter,"110,621",52,DR,DO,21,"68,474",,"6,742",,872,,"6,874",,0,,"82,962",,41.78,,4.29,,0.76,,3.92,,0.00,,50.75,,"$1,640,295",,"$182,083",,"$16,585",,"$180,764",,"$2,019,727",,$23.96,,$27.01,,$0.24,,$26.30,,$24.35,,No,,,,,
Bay Metropolitan Transit Authority,Bay City,MI,5029,50029,Independent Public Agency or Authority of Transit Service,Full Reporter,"70,585",52,DR,DO,14,"38,589",,"7,102",,"1,752",,"6,834",,0,,"54,277",,19.00,,4.00,,1.00,,4.00,,0.00,,28.00,,"$796,497",,"$148,711",,"$35,251",,"$166,538",,"$1,146,997",,$20.64,,$20.94,,$0.91,,$24.37,,$21.13,,No,,,,,
St. Cloud Metropolitan Transit Commission,St. Cloud,MN,5028,50028,Independent Public Agency or Authority of Transit Service,Full Reporter,"110,621",52,CB,DO,4,"9,084",,"1,628",,211,,"1,307",,0,,"12,230",,8.74,,1.03,,0.18,,0.72,,0.00,,10.67,,"$305,878",,"$43,951",,"$4,003",,"$43,633",,"$397,465",,$33.67,,$27.00,,$0.44,,$33.38,,$32.50,,No,,,,,
Douglas County Rideshare,Douglasville,GA,4082,40082,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419",52,DR,DO,3,"8,837",,0,,0,,800,,0,,"9,637",,6.00,,0.00,,0.00,,0.50,,0.00,,6.50,,"$71,559",,$0,,$0,,"$8,149",,"$79,708",,$8.10,,,,$0.00,,$10.19,,$8.27,,No,,,,,
Kenosha Transit,Kenosha,WI,5003,50003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"124,064",52,SR,DO,3,"2,850",,"2,000",,250,,550,,0,,"5,650",,2.00,,1.00,,0.20,,0.30,,0.00,,3.50,,"$58,007",,"$52,998",,"$3,408",,"$14,237",,"$128,650",,$20.35,,$26.50,,$1.20,,$25.89,,$22.77,,No,,,,,
University of Georgia Transit System,Athens,GA,4180,40180,University,Full Reporter,"128,754",51,MB,DO,45,"213,933",,"18,520",,0,,"8,386",,0,,"240,839",,208.63,,10.95,,0.00,,5.47,,0.00,,225.05,,"$2,930,607",,"$396,458",,$0,,"$185,712",,"$3,512,777",,$13.70,,$21.41,,$0.00,,$22.15,,$14.59,,No,,,,,
Western Reserve Transit Authority,Youngstown,OH,5024,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,"387,550",51,MB,DO,35,"120,367",,"26,569",,"1,944",,"8,302",,0,,"157,182",,57.00,,14.70,,0.90,,4.50,,0.00,,77.10,,"$2,610,528",,"$617,348",,"$38,743",,"$255,660",,"$3,522,279",,$21.69,,$23.24,,$0.32,,$30.80,,$22.41,,No,,,,,
Rockford Mass Transit District,Rockford,IL,5058,50058,Independent Public Agency or Authority of Transit Service,Full Reporter,"296,863",51,DR,DO,26,"65,580",,"9,883",,"3,109",,"3,656",,0,,"82,228",,32.80,,6.10,,2.00,,2.00,,0.00,,42.90,,"$1,243,097",,"$238,634",,"$79,551",,"$62,608",,"$1,623,890",,$18.96,,$24.15,,$1.21,,$17.12,,$19.75,,No,,,,,
Rockford Mass Transit District,Rockford,IL,5058,50058,Independent Public Agency or Authority of Transit Service,Full Reporter,"296,863",51,MB,DO,25,"126,015",,"18,031",,"6,148",,"20,906",,0,,"171,100",,65.20,,11.30,,4.00,,11.80,,0.00,,92.30,,"$2,935,096",,"$535,949",,"$159,127",,"$762,900",,"$4,393,072",,$23.29,,$29.72,,$1.26,,$36.49,,$25.68,,No,,,,,
Western Reserve Transit Authority,Youngstown,OH,5024,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,"387,550",51,DR,DO,16,"39,111",,558,,194,,923,,0,,"40,786",,20.00,,0.30,,0.10,,0.50,,0.00,,20.90,,"$846,335",,"$13,932",,"$4,305",,"$28,407",,"$892,979",,$21.64,,$24.97,,$0.11,,$30.78,,$21.89,,No,,,,,
University of Georgia Transit System,Athens,GA,4180,40180,University,Full Reporter,"128,754",51,DR,DO,6,"16,107",,"1,785",,0,,808,,0,,"18,700",,34.37,,1.05,,0.00,,0.53,,0.00,,35.95,,"$149,845",,"$37,599",,$0,,"$20,977",,"$208,421",,$9.30,,$21.06,,$0.00,,$25.96,,$11.15,,No,,,,,
"Trans-Bridge Lines, Inc.",Bethlehem,PA,2169,20169,Private-For-Profit Corporation,Full Reporter,"18,351,295",50,CB,DO,50,"240,213",,"61,973",,"4,582",,"75,103",,0,,"381,871",,124.00,,33.00,,3.00,,56.00,,0.00,,216.00,,"$4,490,410",,"$1,192,549",,"$74,643",,"$1,616,880",,"$7,374,482",,$18.69,,$19.24,,$0.31,,$21.53,,$19.31,,No,,,,,
Eau Claire Transit,Eau Claire,WI,5099,50099,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"102,852",50,MB,DO,16,"54,825",,"8,757",,0,,"7,119",,0,,"70,701",,31.00,,6.00,,0.00,,5.00,,0.00,,42.00,,"$1,555,541",,"$200,351",,$0,,"$169,322",,"$1,925,214",,$28.37,,$22.88,,$0.00,,$23.78,,$27.23,,No,,,,,
"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,2166,20166,Private-For-Profit Corporation,Full Reporter,"18,351,295",49,MB,DO,49,"223,828",,"33,454",,"8,251",,"6,899",,0,,"272,432",,106.00,,14.00,,4.00,,3.00,,0.00,,127.00,,"$4,938,623",,"$778,475",,"$222,242",,"$260,400",,"$6,199,740",,$22.06,,$23.27,,$0.99,,$37.74,,$22.76,,No,,,,,
Western Piedmont Regional Transit Authority,Conover,NC,4172,40172,Independent Public Agency or Authority of Transit Service,Full Reporter,"212,195",49,DR,DO,43,"74,516",,"5,933",,0,,"12,237",,0,,"92,686",,45.00,,3.00,,0.00,,7.00,,0.00,,55.00,,"$895,365",,"$81,375",,$0,,"$270,159",,"$1,246,899",,$12.02,,$13.72,,$0.00,,$22.08,,$13.45,,No,,,,,
City of Gardena Transportation Department,Gardena,CA,9042,90042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",49,MB,DO,43,"180,483",,"37,207",,"8,388",,"19,719",,0,,"245,797",,98.30,,20.15,,4.88,,13.02,,0.00,,136.35,,"$5,689,803",,"$1,236,783",,"$243,336",,"$671,478",,"$7,841,400",,$31.53,,$33.24,,$1.35,,$34.05,,$31.90,,No,,,,,
Concho Valley Transit District,San Angelo,TX,6102,60102,Independent Public Agency or Authority of Transit Service,Full Reporter,"92,984",49,DR,DO,42,"62,480",,0,,716,,"20,184",,0,,"83,380",,37.00,,0.00,,1.00,,13.00,,0.00,,51.00,,"$762,219",,$0,,"$7,655",,"$367,710",,"$1,137,584",,$12.20,,,,$0.12,,$18.22,,$13.64,,No,,,,,
Concho Valley Transit District,San Angelo,TX,6102,60102,Independent Public Agency or Authority of Transit Service,Full Reporter,"92,984",49,MB,DO,7,"27,759",,0,,728,,"10,448",,0,,"38,935",,17.00,,0.00,,1.00,,6.00,,0.00,,24.00,,"$350,951",,$0,,"$7,803",,"$157,044",,"$515,798",,$12.64,,,,$0.28,,$15.03,,$13.25,,No,,,,,
Western Piedmont Regional Transit Authority,Conover,NC,4172,40172,Independent Public Agency or Authority of Transit Service,Full Reporter,"212,195",49,MB,DO,6,"35,622",,"2,475",,0,,"4,983",,0,,"43,080",,21.00,,1.25,,0.00,,3.00,,0.00,,25.25,,"$511,567",,"$40,080",,$0,,"$133,063",,"$684,710",,$14.36,,$16.19,,$0.00,,$26.70,,$15.89,,No,,,,,
City of Gardena Transportation Department,Gardena,CA,9042,90042,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",49,DR,DO,6,"13,377",,932,,328,,"3,111",,0,,"17,748",,7.20,,0.65,,1.87,,1.98,,0.00,,11.70,,"$328,183",,"$24,308",,"$14,158",,"$99,173",,"$465,822",,$24.53,,$26.08,,$1.06,,$31.88,,$26.25,,No,,,,,
West Virginia University - Morgantown Personal Rapid Transit,Morgantown,WV,3107,30107,University,Full Reporter,"70,350",48,MG,DO,48,"14,198",,"24,575",,"18,967",,"19,160",,0,,"76,900",,8.00,,16.00,,13.00,,12.00,,0.00,,49.00,,"$331,103",,"$625,298",,"$453,013",,"$683,117",,"$2,092,531",,$23.32,,$25.44,,$31.91,,$35.65,,$27.21,,No,,,,,
Lower Rio Grande Valley Development Council,Weslaco,TX,6090,60090,"MPO, COG or Other Planning Agency",Full Reporter,"728,825",48,CB,DO,26,"23,628",,"3,312",,0,,"2,891",,0,,"29,831",,13.17,,2.08,,0.00,,1.61,,0.00,,16.86,,"$266,683",,"$49,119",,$0,,"$51,109",,"$366,911",,$11.29,,$14.83,,$0.00,,$17.68,,$12.30,,No,,,,,
The Wave Transit System,Mobile,AL,4043,40043,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"326,183",48,DR,DO,25,"56,342",,"8,035",,949,,"13,033",,0,,"78,359",,29.00,,4.00,,0.50,,7.00,,0.00,,40.50,,"$1,015,548",,"$192,996",,"$12,467",,"$114,951",,"$1,335,962",,$18.02,,$24.02,,$0.22,,$8.82,,$17.05,,No,,,,,
The Wave Transit System,Mobile,AL,4043,40043,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"326,183",48,MB,DO,23,"113,003",,"32,075",,949,,"11,185",,0,,"157,212",,54.00,,16.00,,0.50,,6.00,,0.00,,76.50,,"$2,037,174",,"$443,827",,"$12,468",,"$217,390",,"$2,710,859",,$18.03,,$13.84,,$0.11,,$19.44,,$17.24,,No,,,,,
Lower Rio Grande Valley Development Council,Weslaco,TX,6090,60090,"MPO, COG or Other Planning Agency",Full Reporter,"728,825",48,MB,DO,17,"83,870",,"8,205",,0,,"8,132",,0,,"100,207",,46.79,,4.20,,0.00,,4.52,,0.00,,55.51,,"$1,293,362",,"$195,153",,$0,,"$262,360",,"$1,750,875",,$15.42,,$23.78,,$0.00,,$32.26,,$17.47,,No,,,,,
Lower Rio Grande Valley Development Council,Weslaco,TX,6090,60090,"MPO, COG or Other Planning Agency",Full Reporter,"728,825",48,DR,DO,5,"14,658",,"1,234",,0,,"1,319",,0,,"17,211",,5.52,,0.80,,0.00,,0.73,,0.00,,7.05,,"$95,177",,"$21,241",,$0,,"$27,258",,"$143,676",,$6.49,,$17.21,,$0.00,,$20.67,,$8.35,,No,,,,,
Central Oregon Intergovernmental Council,Bend,OR,0057,00057,"MPO, COG or Other Planning Agency",Full Reporter,"83,794",47,CB,DO,14,"18,212",,0,,0,,"10,658",,0,,"28,870",,14.40,,0.00,,0.00,,5.30,,0.00,,19.70,,"$397,036",,$0,,$0,,"$161,739",,"$558,775",,$21.80,,,,$0.00,,$15.18,,$19.35,,No,,,,,
Central Oregon Intergovernmental Council,Bend,OR,0057,00057,"MPO, COG or Other Planning Agency",Full Reporter,"83,794",47,DR,DO,11,"24,951",,0,,0,,"4,913",,0,,"29,864",,33.10,,0.00,,0.00,,3.40,,0.00,,36.50,,"$300,600",,$0,,$0,,"$122,991",,"$423,591",,$12.05,,,,$0.00,,$25.03,,$14.18,,No,,,,,
Central Oregon Intergovernmental Council,Bend,OR,0057,00057,"MPO, COG or Other Planning Agency",Full Reporter,"83,794",47,MB,DO,1,"1,805",,0,,0,,345,,0,,"2,150",,0.87,,0.00,,0.00,,0.20,,0.00,,1.07,,"$26,979",,$0,,$0,,"$9,830",,"$36,809",,$14.95,,,,$0.00,,$28.49,,$17.12,,No,,,,,
Culver City Municipal Bus Lines,Culver City,CA,9039,90039,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",46,MB,DO,44,"242,323",,"24,578",,"2,731",,"21,157",,0,,"290,789",,121.16,,12.30,,1.37,,11.04,,0.00,,145.87,,"$7,245,355",,"$1,378,813",,"$153,201",,"$706,235",,"$9,483,604",,$29.90,,$56.10,,$0.63,,$33.38,,$32.61,,No,,,,,
South Bend Public Transportation Corporation,South Bend,IN,5052,50052,Independent Public Agency or Authority of Transit Service,Full Reporter,"278,165",46,MB,DO,35,"153,078",,"17,656",,"5,268",,"16,670",,0,,"192,672",,63.00,,7.50,,3.30,,8.80,,0.00,,82.60,,"$3,560,786",,"$546,471",,"$52,927",,"$352,147",,"$4,512,331",,$23.26,,$30.95,,$0.35,,$21.12,,$23.42,,No,,,,,
South Bend Public Transportation Corporation,South Bend,IN,5052,50052,Independent Public Agency or Authority of Transit Service,Full Reporter,"278,165",46,DR,DO,11,"31,189",,"5,493",,"2,257",,"4,138",,0,,"43,077",,12.00,,2.60,,1.20,,2.00,,0.00,,17.80,,"$535,217",,"$91,286",,"$22,683",,"$52,620",,"$701,806",,$17.16,,$16.62,,$0.73,,$12.72,,$16.29,,No,,,,,
Culver City Municipal Bus Lines,Culver City,CA,9039,90039,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",46,DR,DO,2,"4,402",,162,,9,,100,,0,,"4,673",,1.90,,0.10,,0.01,,0.05,,0.00,,2.06,,"$101,029",,"$9,929",,$523,,"$3,505",,"$114,986",,$22.95,,$61.29,,$0.12,,$35.05,,$24.61,,No,,,,,
Manatee County Area Transit,Bradenton,FL,4026,40026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260",45,MB,DO,23,"138,575",,"8,926",,"1,649",,"16,052",,0,,"165,202",,69.00,,4.00,,1.00,,10.31,,0.00,,84.31,,"$2,044,138",,"$103,837",,"$34,501",,"$399,988",,"$2,582,464",,$14.75,,$11.63,,$0.25,,$24.92,,$15.63,,No,,,,,
Manatee County Area Transit,Bradenton,FL,4026,40026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"643,260",45,DR,DO,22,"69,037",,"2,551",,0,,"4,180",,0,,"75,768",,39.00,,1.00,,0.00,,2.69,,0.00,,42.69,,"$968,227",,"$27,504",,$0,,"$104,156",,"$1,099,887",,$14.02,,$10.78,,$0.00,,$24.92,,$14.52,,No,,,,,
"Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway",Staten Island,NY,2099,20099,Independent Public Agency or Authority of Transit Service,Full Reporter,"18,351,295",44,HR,DO,44,"213,977",,"95,525",,"215,888",,"42,031",,0,,"567,421",,112.00,,50.00,,113.00,,22.00,,0.00,,297.00,,"$7,982,088",,"$3,518,984",,"$9,621,321",,"$2,972,243",,"$24,094,636",,$37.30,,$36.84,,$44.96,,$70.72,,$42.46,,No,,,,,
Link Transit,Wenatchee,WA,0043,00043,Independent Public Agency or Authority of Transit Service,Full Reporter,"67,227",44,MB,DO,30,"118,287",,"27,621",,"8,030",,"34,091",,550,,"188,579",,64.90,,14.20,,5.00,,19.00,,0.30,,103.40,,"$2,636,461",,"$748,105",,"$170,331",,"$999,282",,"$4,554,179",,$22.29,,$27.08,,$1.44,,$29.31,,$24.15,,No,,,,,
The Tri-County Council for the Lower Eastern Shore of Maryland,Salisbury,MD,3096,30096,Independent Public Agency or Authority of Transit Service,Full Reporter,"98,081",44,DR,DO,23,"61,288",,"6,550",,958,,"20,816",,0,,"89,612",,25.50,,3.00,,0.50,,10.00,,0.00,,39.00,,"$738,082",,"$113,319",,"$22,250",,"$327,000",,"$1,200,651",,$12.04,,$17.30,,$0.36,,$15.71,,$13.40,,No,,,,,
The Tri-County Council for the Lower Eastern Shore of Maryland,Salisbury,MD,3096,30096,Independent Public Agency or Authority of Transit Service,Full Reporter,"98,081",44,MB,DO,15,"121,816",,"7,985",,"1,070",,"8,583",,0,,"139,454",,79.50,,4.00,,0.50,,5.00,,0.00,,89.00,,"$1,374,857",,"$138,501",,"$27,561",,"$93,223",,"$1,634,142",,$11.29,,$17.35,,$0.23,,$10.86,,$11.72,,No,,,,,
Link Transit,Wenatchee,WA,0043,00043,Independent Public Agency or Authority of Transit Service,Full Reporter,"67,227",44,DR,DO,13,"24,805",,"3,442",,"1,692",,"7,184",,0,,"37,123",,13.10,,1.80,,1.00,,4.00,,0.00,,19.90,,"$556,039",,"$93,271",,"$35,923",,"$210,752",,"$895,985",,$22.42,,$27.10,,$1.45,,$29.34,,$24.14,,No,,,,,
"Spartanburg Regional Health Services, Inc.",Spartanburg,SC,,40244,State Government Unit or Department of Transportation,Full Reporter,"180,786",43,DR,DO,43,"102,574",,0,,0,,"23,400",,0,,"125,974",,54.00,,0.00,,0.00,,13.00,,0.00,,67.00,,"$1,478,025",,$0,,$0,,"$412,889",,"$1,890,914",,$14.41,,,,$0.00,,$17.64,,$15.01,,No,,,,,
"Clay County Council on Aging, Inc., dba Clay Transit",Green Cove Springs,FL,,40245,Private-Non-Profit Corporation,Full Reporter,"1,065,219",43,DR,DO,36,"74,548",,0,,0,,"19,619",,0,,"94,167",,45.00,,0.00,,0.00,,11.00,,0.00,,56.00,,"$678,399",,$0,,$0,,"$236,578",,"$914,977",,$9.10,,,,$0.00,,$12.06,,$9.72,,No,,,,,
Housatonic Area Regional Transit,Danbury,CT,1051,10051,Independent Public Agency or Authority of Transit Service,Full Reporter,"168,136",43,MB,DO,28,"90,333",,"16,551",,0,,"11,197",,0,,"118,081",,48.30,,9.20,,0.00,,6.00,,0.00,,63.50,,"$2,251,002",,"$419,980",,$0,,"$438,473",,"$3,109,455",,$24.92,,$25.37,,$0.00,,$39.16,,$26.33,,No,,,,,
Santee Wateree Regional Transportation Authority,Sumter,SC,4100,40100,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,107",43,DR,DO,25,"22,724",,"4,153",,428,,"4,685",,0,,"31,990",,12.34,,2.24,,0.32,,2.88,,0.00,,17.78,,"$246,376",,"$58,919",,"$4,651",,"$84,543",,"$394,489",,$10.84,,$14.19,,$0.20,,$18.05,,$12.33,,No,,,,,
San Luis Obispo Regional Transit Authority,San Luis Obispo,CA,9206,90206,Independent Public Agency or Authority of Transit Service,Full Reporter,"59,219",43,MB,DO,22,"102,692",,"16,822",,0,,"6,811",,0,,"126,325",,65.12,,8.71,,0.00,,3.76,,0.00,,77.59,,"$1,807,172",,"$405,719",,$0,,"$248,062",,"$2,460,953",,$17.60,,$24.12,,$0.00,,$36.42,,$19.48,,No,,,,,
San Luis Obispo Regional Transit Authority,San Luis Obispo,CA,9206,90206,Independent Public Agency or Authority of Transit Service,Full Reporter,"59,219",43,DR,DO,21,"69,615",,"13,342",,0,,"5,909",,0,,"88,866",,38.09,,6.95,,0.00,,3.26,,0.00,,48.30,,"$1,230,846",,"$334,238",,$0,,"$215,215",,"$1,780,299",,$17.68,,$25.05,,$0.00,,$36.42,,$20.03,,No,,,,,
Clermont Transportation Connection,Batavia,OH,5166,50166,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,624,827",43,DR,DO,16,"32,618",,0,,0,,"1,548",,0,,"34,166",,18.00,,0.00,,0.00,,1.00,,0.00,,19.00,,"$351,932",,$0,,$0,,"$48,695",,"$400,627",,$10.79,,,,$0.00,,$31.46,,$11.73,,No,,,,,
Cape Fear Public Transportation Authority,Wilmington,NC,4006,40006,Independent Public Agency or Authority of Transit Service,Full Reporter,"219,957",43,DR,DO,16,"40,665",,0,,941,,"4,699",,0,,"46,305",,25.00,,0.00,,0.50,,3.00,,0.00,,28.50,,"$503,534",,$0,,"$10,028",,"$142,383",,"$655,945",,$12.38,,,,$0.25,,$30.30,,$14.17,,No,,,,,
Housatonic Area Regional Transit,Danbury,CT,1051,10051,Independent Public Agency or Authority of Transit Service,Full Reporter,"168,136",43,DR,DO,15,"41,924",,"3,582",,0,,"5,791",,0,,"51,297",,22.00,,2.80,,0.00,,4.50,,0.00,,29.30,,"$927,228",,"$81,104",,$0,,"$133,948",,"$1,142,280",,$22.12,,$22.64,,$0.00,,$23.13,,$22.27,,No,,,,,
Wiregrass Transit Authority,Dothan,AL,4103,40103,"MPO, COG or Other Planning Agency",Full Reporter,"68,781",43,DR,DO,12,"28,088",,0,,338,,"1,817",,0,,"30,243",,35.00,,0.00,,1.00,,0.87,,0.00,,36.87,,"$366,215",,$0,,"$2,560",,"$43,216",,"$411,991",,$13.04,,,,$0.09,,$23.78,,$13.62,,No,,,,,
Santee Wateree Regional Transportation Authority,Sumter,SC,4100,40100,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,107",43,MB,DO,11,"21,645",,"6,749",,695,,"7,613",,0,,"36,702",,11.41,,3.64,,0.52,,4.68,,0.00,,20.25,,"$273,718",,"$95,744",,"$7,558",,"$137,383",,"$514,403",,$12.65,,$14.19,,$0.35,,$18.05,,$14.02,,No,,,,,
Clermont Transportation Connection,Batavia,OH,5166,50166,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,624,827",43,MB,DO,9,"15,848",,0,,0,,"2,192",,0,,"18,040",,10.00,,0.00,,0.00,,1.00,,0.00,,11.00,,"$178,077",,$0,,$0,,"$24,634",,"$202,711",,$11.24,,,,$0.00,,$11.24,,$11.24,,No,,,,,
"Clay County Council on Aging, Inc., dba Clay Transit",Green Cove Springs,FL,,40245,Private-Non-Profit Corporation,Full Reporter,"1,065,219",43,MB,DO,7,"17,786",,0,,0,,"19,535",Q,0,,"37,321",Q,9.00,,0.00,,0.00,,11.00,,0.00,,20.00,,"$229,941",,$0,,$0,,"$78,859",Q,"$308,800",Q,$12.93,,,,$0.00,,$4.04,Q,$8.27,Q,Yes,,,,,
Santee Wateree Regional Transportation Authority,Sumter,SC,4100,40100,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,107",43,CB,DO,7,"12,652",,"2,076",,214,,"2,342",,0,,"17,284",,8.92,,1.12,,0.16,,1.44,,0.00,,11.64,,"$123,761",,"$29,460",,"$2,326",,"$42,272",,"$197,819",,$9.78,,$14.19,,$0.18,,$18.05,,$11.45,,No,,,,,
Cape Fear Public Transportation Authority,Wilmington,NC,4006,40006,Independent Public Agency or Authority of Transit Service,Full Reporter,"219,957",43,VP,DO,2,0,,0,,80,,75,,0,,155,,0.00,,0.00,,0.05,,0.05,,0.00,,0.10,,$0,,$0,,"$2,106",,"$1,770",,"$3,876",,,,,,,,$23.60,,$25.01,,No,,,,,
Enterprise Rideshare,Atlanta,GA,4203,40203,Private-For-Profit Corporation,Full Reporter,"4,515,419",42,VP,DO,42,0,,0,,0,,"3,988",,0,,"3,988",,0.00,,0.00,,0.00,,2.00,,0.00,,2.00,,$0,,$0,,$0,,"$122,890",,"$122,890",,,,,,,,$30.81,,$30.81,,No,,,,,
Connecticut Department of Transportation - CTTRANSIT Stamford Division,Hartford,CT,1056,10056,State Government Unit or Department of Transportation,Full Reporter,"923,311",42,MB,DO,42,"202,317",,"46,002",,"4,744",,"18,697",,0,,"271,760",,102.00,,21.00,,3.00,,13.00,,0.00,,139.00,,"$5,730,528",,"$1,462,403",,"$158,165",,"$491,562",,"$7,842,658",,$28.32,,$31.79,,$0.78,,$26.29,,$28.86,,No,,,,,
Northwest Alabama Council of Local Governments,Muscle Shoals,AL,4068,40068,"MPO, COG or Other Planning Agency",Full Reporter,"77,074",42,DR,DO,42,"39,741",,0,,0,,"4,105",,0,,"43,846",,36.00,,0.00,,0.00,,3.00,,0.00,,39.00,,"$400,368",,$0,,$0,,"$126,295",,"$526,663",,$10.07,,,,$0.00,,$30.77,,$12.01,,No,,,,,
Blacksburg Transit,Blacksburg,VA,3091,30091,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"88,542",42,MB,DO,34,"107,210",,"19,589",,418,,"37,280",,0,,"164,497",,175.50,,12.67,,0.22,,21.00,,0.00,,209.39,,"$1,507,563",,"$415,515",,"$13,514",,"$942,018",,"$2,878,610",,$14.06,,$21.21,,$0.13,,$25.27,,$17.50,,No,,,,,
Fort Wayne Public Transportation Corporation,Fort Wayne,IN,5044,50044,Independent Public Agency or Authority of Transit Service,Full Reporter,"313,492",42,MB,DO,30,"144,193",,"22,004",,"2,717",,"7,343",,0,,"176,257",,76.80,,13.40,,1.30,,3.90,,0.00,,95.40,,"$3,215,180",,"$524,279",,"$47,549",,"$181,226",,"$3,968,234",,$22.30,,$23.83,,$0.33,,$24.68,,$22.51,,No,,,,,
Monroe County Transportation Authority,Scotrun,PA,3R04-012,30137,Independent Public Agency or Authority of Transit Service,Full Reporter,"54,316",42,DR,DO,27,"48,262",,"7,879",,"1,711",,"21,567",,0,,"79,419",,45.00,,3.00,,1.50,,16.00,,0.00,,65.50,,"$654,393",,"$145,306",,"$25,792",,"$419,772",,"$1,245,263",,$13.56,,$18.44,,$0.53,,$19.46,,$15.68,,No,,,,,
