Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
"vRide, Inc. - Anchorage",Anchorage,AK,49,49,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"251,243",66,VP,DO,66,0,,0,,0,,"3,301",,0,,"3,301",,0,,0,,0,,3,,0,,3,,$0 ,,$0 ,,$0 ,,"$87,167 ",,"$87,167 ",,,,,,,,$26.41 ,,$26.41 ,,No,,,,,
Tompkins Consolidated Area Transit,Ithaca,NY,2145,20145,Private-Non-Profit Corporation,Full Reporter,"53,661",66,MB,DO,40,"188,099",,"32,058",,"4,306",,"28,636",,0,,"253,099",,92,,16,,2,,13,,0,,123,,"$4,261,255 ",,"$720,497 ",,"$86,105 ",,"$731,033 ",,"$5,798,890 ",,$22.65 ,,$22.47 ,,$20.00 ,,$25.53 ,,$22.91 ,,No,,,,,
Sonoma County Transit,Santa Rosa,CA,9089,90089,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231",65,MB,DO,1,"2,072",,0,,0,,0,,0,,"2,072",,1,,0,,0,,0,,0,,1,,"$57,154 ",,$0 ,,$0 ,,$0 ,,"$57,154 ",,$27.58 ,,,,,,,,$27.58 ,,No,,,,,
West Virginia University - Morgantown Personal Rapid Transit,Morgantown,WV,3107,30107,University,Full Reporter,"70,350",64,MG,DO,64,"18,653",,"27,174",,"23,385",,"22,896",,0,,"92,108",,11,,17,,14,,14,,0,,56,,"$318,072 ",,"$679,010 ",,"$420,416 ",,"$515,601 ",,"$1,933,099 ",,$17.05 ,,$24.99 ,,$17.98 ,,$22.52 ,,$20.99 ,,No,,,,,
Gold Coast Transit,Oxnard,CA,9035,90035,Independent Public Agency or Authority of Transit Service,Full Reporter,"367,260",64,MB,DO,45,"264,973",,"41,661",,"2,741",,"38,516",,0,,"347,891",,145,,21,,1,,24,,0,,191,,"$5,830,733 ",,"$965,086 ",,"$57,685 ",,"$1,217,316 ",,"$8,070,820 ",,$22.01 ,,$23.17 ,,$21.05 ,,$31.61 ,,$23.20 ,,No,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,1050,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311",64,MB,DO,43,"238,025",,"66,015",,"3,464",,"23,374",,0,,"330,878",,136,,37,,2,,16,,0,,191,,"$5,843,888 ",,"$1,582,742 ",,"$96,428 ",,"$771,551 ",,"$8,294,609 ",,$24.55 ,,$23.98 ,,$27.84 ,,$33.01 ,,$25.07 ,,No,,,,,
Valley Regional Transit,Meridian,ID,11,11,Independent Public Agency or Authority of Transit Service,Full Reporter,"349,684",63,MB,DO,44,"135,557",,"36,431",,0,,"12,347",,0,,"184,335",,72.5,,19.84,,0,,6.75,,0,,99.09,,"$1,975,737 ",,"$590,976 ",,$0 ,,"$481,333 ",,"$3,048,046 ",,$14.57 ,,$16.22 ,,,,$38.98 ,,$16.54 ,,No,,,,,
Stark Area Regional Transit Authority,Canton,OH,5011,50011,Independent Public Agency or Authority of Transit Service,Full Reporter,"279,245",63,MB,DO,33,"197,406",,"35,505",,"3,827",,"21,470",,0,,"258,208",,100,,18.5,,2,,12.5,,0,,133,,"$3,372,627 ",,"$661,373 ",,"$67,443 ",,"$545,990 ",,"$4,647,433 ",,$17.08 ,,$18.63 ,,$17.62 ,,$25.43 ,,$18.00 ,,No,,,,,
Stark Area Regional Transit Authority,Canton,OH,5011,50011,Independent Public Agency or Authority of Transit Service,Full Reporter,"279,245",63,DR,DO,30,"120,422",,"18,290",,"1,971",,"11,060",,0,,"151,743",,64.7,,9.5,,1,,6.5,,0,,81.7,,"$1,837,390 ",,"$340,198 ",,"$34,743 ",,"$282,727 ",,"$2,495,058 ",,$15.26 ,,$18.60 ,,$17.63 ,,$25.56 ,,$16.44 ,,No,,,,,
Valley Regional Transit,Meridian,ID,11,11,Independent Public Agency or Authority of Transit Service,Full Reporter,"349,684",63,DR,DO,19,"37,420",,"4,160",,0,,"2,316",,0,,"43,896",,19.61,,2.16,,0,,1.18,,0,,22.95,,"$490,704 ",,"$72,279 ",,$0 ,,"$37,181 ",,"$600,164 ",,$13.11 ,,$17.37 ,,,,$16.05 ,,$13.67 ,,No,,,,,
Bergen County Community Transportation,Lodi,NJ,2192,20192,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",62,DR,DO,58,"120,647",,"2,480",,0,,"10,362",,0,,"133,489",,83,,1,,0,,6,,0,,90,,"$2,430,506 ",,"$57,622 ",,$0 ,,"$326,665 ",,"$2,814,793 ",,$20.15 ,,$23.23 ,,,,$31.53 ,,$21.09 ,,No,,,,,
Bay Metropolitan Transit Authority,Bay City,MI,5029,50029,Independent Public Agency or Authority of Transit Service,Full Reporter,"70,585",62,MB,DO,46,"78,130",,"16,109",,"4,618",,"15,873",,0,,"114,730",,48,,9,,2,,7,,0,,66,,"$1,391,103 ",,"$330,954 ",,"$92,048 ",,"$379,989 ",,"$2,194,094 ",,$17.80 ,,$20.54 ,,$19.93 ,,$23.94 ,,$19.12 ,,No,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502",62,DR,DO,29,"48,904",,"1,962",,943,,"13,856",,0,,"65,665",,35,,1,,1,,8,,0,,45,,"$803,324 ",,"$42,298 ",,"$28,079 ",,"$395,041 ",,"$1,268,742 ",,$16.43 ,,$21.56 ,,$29.78 ,,$28.51 ,,$19.32 ,,No,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502",62,MB,DO,26,"101,190",,"14,938",,"8,944",,"16,444",,0,,"141,516",,57,,8,,8.5,,10,,0,,83.5,,"$2,855,189 ",,"$450,408 ",,"$237,790 ",,"$709,417 ",,"$4,252,804 ",,$28.22 ,,$30.15 ,,$26.59 ,,$43.14 ,,$30.05 ,,No,,,,,
Bay Metropolitan Transit Authority,Bay City,MI,5029,50029,Independent Public Agency or Authority of Transit Service,Full Reporter,"70,585",62,DR,DO,16,"40,294",,"7,934",,"2,274",,"6,803",,0,,"57,305",,23,,4,,1,,3,,0,,31,,"$816,997 ",,"$163,007 ",,"$45,337 ",,"$162,852 ",,"$1,188,193 ",,$20.28 ,,$20.55 ,,$19.94 ,,$23.94 ,,$20.73 ,,No,,,,,
Bergen County Community Transportation,Lodi,NJ,2192,20192,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",62,MB,DO,4,"13,866",,276,,0,,"1,151",,0,,"15,293",,14,,1,,0,,2,,0,,17,,"$395,664 ",,"$6,403 ",,$0 ,,"$10,103 ",,"$412,170 ",,$28.53 ,,$23.20 ,,,,$8.78 ,,$26.95 ,,No,,,,,
"JAUNT, Inc.",Charlottesville,VA,3045,30045,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"92,359",60,DR,DO,60,"178,701",,"5,844",,208,,"18,667",,0,,"203,420",,104,,3,,0,,9,,0,,116,,"$2,815,154 ",,"$135,275 ",,"$8,389 ",,"$533,898 ",,"$3,492,716 ",,$15.75 ,,$23.15 ,,$40.33 ,,$28.60 ,,$17.17 ,,No,,,,,
Springfield Mass Transit District,Springfield,IL,5059,50059,Independent Public Agency or Authority of Transit Service,Full Reporter,"161,316",60,MB,DO,48,"172,151",,"38,911",,0,,"17,016",,0,,"228,078",,88,,21,,0,,9,,0,,118,,"$4,057,936 ",,"$990,110 ",,$0 ,,"$507,726 ",,"$5,555,772 ",,$23.57 ,,$25.45 ,,,,$29.84 ,,$24.36 ,,No,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051",60,MB,DO,44,"202,960",,"39,479",,"1,752",,"24,096",,0,,"268,287",,115,,23,,0.9,,24.5,,0,,163.4,,"$4,560,983 ",,"$968,216 ",,"$39,932 ",,"$744,450 ",,"$6,313,581 ",,$22.47 ,,$24.52 ,,$22.79 ,,$30.90 ,,$23.53 ,,No,,,,,
Springfield Mass Transit District,Springfield,IL,5059,50059,Independent Public Agency or Authority of Transit Service,Full Reporter,"161,316",60,DR,DO,12,"45,476",,"1,489",,0,,"2,502",,0,,"49,467",,24,,0.8,,0,,1.3,,0,,26.1,,"$688,842 ",,"$41,075 ",,$0 ,,"$64,874 ",,"$794,791 ",,$15.15 ,,$27.59 ,,,,$25.93 ,,$16.07 ,,No,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051",60,DR,DO,9,"17,846",,0,,208,,"3,072",,0,,"21,126",,13,,0,,0.1,,1.6,,0,,14.7,,"$226,547 ",,$0 ,,"$4,991 ",,"$85,680 ",,"$317,218 ",,$12.69 ,,,,$24.00 ,,$27.89 ,,$15.02 ,,No,,,,,
"Lakeland Bus Lines, Inc.",Dover,NJ,2163,20163,Private-For-Profit Corporation,Full Reporter,"18,351,295",59,CB,DO,59,"154,030",,"53,749",,"27,493",,"36,268",,0,,"271,540",,89,,29,,26,,34,,0,,178,,"$5,216,410 ",,"$1,897,460 ",,"$277,157 ",,"$1,657,124 ",,"$9,048,151 ",,$33.87 ,,$35.30 ,,$10.08 ,,$45.69 ,,$33.32 ,,No,,,,,
Douglas County Rideshare,Douglasville,GA,4082,40082,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419",59,VP,DO,56,0,,"1,872",,0,,"7,436",,0,,"9,308",,0,,1,,0,,5,,0,,6,,$0 ,,"$32,329 ",,$0 ,,"$188,099 ",,"$220,428 ",,,,$17.27 ,,,,$25.30 ,,$23.68 ,,No,,,,,
Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,2190,20190,Private-For-Profit Corporation,Full Reporter,"18,351,295",59,MB,DO,47,"131,195",,"19,000",,"3,800",,"12,500",,0,,"166,495",,76,,10,,2,,7,,0,,95,,"$2,786,722 ",,"$668,364 ",,"$127,790 ",,"$1,061,410 ",,"$4,644,286 ",,$21.24 ,,$35.18 ,,$33.63 ,,$84.91 ,,$27.89 ,,No,,,,,
Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,4012,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,"391,024",59,MB,DO,36,"146,645",,"44,463",,"11,850",,"20,817",,0,,"223,775",,78,,24,,0,,13,,0,,115,,"$3,468,625 ",,"$1,240,199 ",,"$178,755 ",,"$570,668 ",,"$5,458,247 ",,$23.65 ,,$27.89 ,,$15.08 ,,$27.41 ,,$24.39 ,,No,,,,,
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",59,DR,DO,31,"64,554",,"14,463",,"2,486",,"11,046",,868,,"93,417",,35.7,,8.6,,0.5,,6.3,,0.5,,51.6,,"$1,163,562 ",,"$321,856 ",,"$37,865 ",,"$329,133 ",,"$1,852,416 ",,$18.02 ,,$22.25 ,,$15.23 ,,$29.80 ,,$19.83 ,,No,,,,,
Portage Area Regional Transportation Authority,Kent,OH,5021,50021,Independent Public Agency or Authority of Transit Service,Full Reporter,"569,499",59,MB,DO,28,"120,625",,"17,536",,"3,014",,"13,393",,"1,052",,"155,620",,110.3,,10.4,,0.5,,7.7,,0.5,,129.4,,"$1,410,690 ",,"$390,214 ",,"$45,907 ",,"$399,038 ",,"$2,245,849 ",,$11.69 ,,$22.25 ,,$15.23 ,,$29.79 ,,$14.43 ,,No,,,,,
Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,4012,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,"391,024",59,DR,DO,23,"67,839",,"3,502",,"1,167",,"12,120",,0,,"84,628",,40,,2,,1,,8,,0,,51,,"$1,280,716 ",,"$71,625 ",,"$22,000 ",,"$203,961 ",,"$1,578,302 ",,$18.88 ,,$20.45 ,,$18.85 ,,$16.83 ,,$18.65 ,,No,,,,,
Port Imperial Ferry Corporation dba NY Waterway,Weehawken,NJ,2190,20190,Private-For-Profit Corporation,Full Reporter,"18,351,295",59,FB,DO,12,"131,432",,"28,600",,"4,200",,"70,200",,0,,"234,432",,66,,15,,2,,45,,0,,128,,"$2,974,922 ",,"$890,357 ",,"$63,911 ",,"$3,714,633 ",,"$7,643,823 ",,$22.63 ,,$31.13 ,,$15.22 ,,$52.92 ,,$32.61 ,,No,,,,,
Douglas County Rideshare,Douglasville,GA,4082,40082,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"4,515,419",59,DR,DO,3,"6,174",,0,,0,,"4,368",,0,,"10,542",,4,,0,,0,,3,,0,,7,,"$63,101 ",,$0 ,,$0 ,,"$32,082 ",,"$95,183 ",,$10.22 ,,,,,,$7.34 ,,$9.03 ,,No,,,,,
Kanawha Valley Regional Transportation Authority,Charleston,WV,3001,30001,Independent Public Agency or Authority of Transit Service,Full Reporter,"153,199",58,MB,DO,45,"177,578",,"46,498",,"4,036",,"20,108",,0,,"248,220",,93,,24.8,,1.8,,9.28,,0,,128.88,,"$3,528,302 ",,"$966,174 ",,"$68,463 ",,"$438,781 ",,"$5,001,720 ",,$19.87 ,,$20.78 ,,$16.96 ,,$21.82 ,,$20.15 ,,No,,,,,
Kanawha Valley Regional Transportation Authority,Charleston,WV,3001,30001,Independent Public Agency or Authority of Transit Service,Full Reporter,"153,199",58,DR,DO,13,"31,254",,"4,043",,351,,"1,609",,0,,"37,257",,14,,2.16,,0.16,,0.72,,0,,17.04,,"$450,017 ",,"$84,015 ",,"$5,953 ",,"$38,155 ",,"$578,140 ",,$14.40 ,,$20.78 ,,$16.96 ,,$23.71 ,,$15.52 ,,No,,,,,
DeCamp Bus Lines,Montclair,NJ,2161,20161,Private-For-Profit Corporation,Full Reporter,"18,351,295",57,CB,DO,57,"195,455",,"49,560",,0,,"39,648",,0,,"284,663",,97,,31,,0,,21,,0,,149,,"$4,567,339 ",,"$1,178,425 ",,$0 ,,"$615,994 ",,"$6,361,758 ",,$23.37 ,,$23.78 ,,,,$15.54 ,,$22.35 ,,No,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467",56,DR,DO,34,"78,758",,"1,916",,"1,498",,"22,890",,0,,"105,062",,98,,1,,1,,12,,0,,112,,"$810,484 ",,"$43,250 ",Q,"$6,525 ",,"$273,086 ",,"$1,133,345 ",Q,$10.29 ,,$22.57 ,Q,$4.36 ,,$11.93 ,,$10.79 ,Q,Yes,,,,,
Everett Transit,Everett,WA,5,5,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,059,393",56,MB,DO,34,"133,247",,"12,623",,"10,675",,"30,509",,0,,"187,054",,75.8,,6.4,,4.8,,15.5,,0,,102.5,,"$3,995,073 ",,"$388,509 ",,"$264,730 ",,"$1,121,203 ",,"$5,769,515 ",,$29.98 ,,$30.78 ,,$24.80 ,,$36.75 ,,$30.84 ,,No,,,,,
Everett Transit,Everett,WA,5,5,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,059,393",56,DR,DO,22,"70,278",,"7,201",,"3,649",,"16,411",,0,,"97,539",,39.4,,3.6,,1.5,,10.9,,0,,55.4,,"$1,830,213 ",,"$220,514 ",,"$89,951 ",,"$580,743 ",,"$2,721,421 ",,$26.04 ,,$30.62 ,,$24.65 ,,$35.39 ,,$27.90 ,,No,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467",56,VP,DO,16,0,,150,Q,90,Q,950,,0,,"1,190",Q,0,Q,0.25,,0.25,Q,0.5,,0,,1,Q,$0 ,,"$1,025 ",,"$9,475 ",Q,"$27,705 ",,"$38,205 ",Q,,,$6.83 ,Q,$105.28 ,Q,$29.16 ,,$32.11 ,Q,Yes,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467",56,MB,DO,6,"11,180",,208,Q,104,Q,"5,200",,0,,"16,692",Q,8,,0.25,Q,0.25,Q,5,,0,,13.5,Q,"$149,065 ",,$0 ,,$0 ,,"$90,656 ",,"$239,721 ",,$13.33 ,,$0.00 ,Q,$0.00 ,Q,$17.43 ,,$14.36 ,Q,Yes,,,,,
Greater Lafayette Public Transportation Corporation,Lafayette,IN,5051,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,"147,725",55,MB,DO,50,"171,239",,"26,240",,0,,"14,848",,856,,"213,183",,102,,14.01,,0,,8.41,,0.93,,125.35,,"$3,619,261 ",,"$523,848 ",,$0 ,,"$581,471 ",,"$4,724,580 ",,$21.14 ,,$19.96 ,,,,$39.16 ,,$22.16 ,,No,,,,,
Duluth Transit Authority,Duluth,MN,5025,50025,Independent Public Agency or Authority of Transit Service,Full Reporter,"120,378",55,MB,DO,48,"183,284",,"22,330",,"18,300",,"32,040",,0,,"255,954",,106,,13,,10,,18,,0,,147,,"$3,876,330 ",,"$563,497 ",,"$315,416 ",,"$773,942 ",,"$5,529,185 ",,$21.15 ,,$25.23 ,,$17.24 ,,$24.16 ,,$21.60 ,,No,,,,,
Concho Valley Transit District,San Angelo,TX,6102,60102,Independent Public Agency or Authority of Transit Service,Full Reporter,"92,984",55,DR,DO,40,"69,967",,"1,407",,829,,"23,613",,0,,"95,816",,37,,1,,1,,15,,0,,54,,"$797,531 ",,"$19,681 ",,"$8,106 ",,"$381,517 ",,"$1,206,835 ",,$11.40 ,,$13.99 ,,$9.78 ,,$16.16 ,,$12.60 ,,No,,,,,
Concho Valley Transit District,San Angelo,TX,6102,60102,Independent Public Agency or Authority of Transit Service,Full Reporter,"92,984",55,MB,DO,15,"23,815",,"1,375",,660,,"8,127",,0,,"33,977",,17,,1,,1,,7,,0,,26,,"$267,964 ",,"$18,387 ",,"$7,137 ",,"$139,526 ",,"$433,014 ",,$11.25 ,,$13.37 ,,$10.81 ,,$17.17 ,,$12.74 ,,No,,,,,
Greater Lafayette Public Transportation Corporation,Lafayette,IN,5051,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,"147,725",55,DR,DO,5,"13,489",,"1,855",,0,,"1,050",,61,,"16,455",,6,,0.99,,0,,0.59,,0.07,,7.65,,"$286,544 ",,"$37,042 ",,$0 ,,"$41,117 ",,"$364,703 ",,$21.24 ,,$19.97 ,,,,$39.16 ,,$22.16 ,,No,,,,,
Cambria County Transit Authority,Johnstown,PA,3012,30012,Independent Public Agency or Authority of Transit Service,Full Reporter,"69,014",54,MB,DO,32,"114,986",,"27,502",,"17,300",,"29,799",,0,,"189,587",,64.11,,15.2,,10.44,,15.32,,0,,105.07,,"$2,255,220 ",,"$523,975 ",,"$161,784 ",,"$328,602 ",,"$3,269,581 ",,$19.61 ,,$19.05 ,,$9.35 ,,$11.03 ,,$17.25 ,,No,,,,,
Cambria County Transit Authority,Johnstown,PA,3012,30012,Independent Public Agency or Authority of Transit Service,Full Reporter,"69,014",54,DR,DO,20,"31,000",,"4,743",,979,,"3,120",,0,,"39,842",,17.89,,2.8,,0.56,,1.68,,0,,22.93,,"$608,824 ",,"$109,467 ",,"$10,951 ",,"$107,993 ",,"$837,235 ",,$19.64 ,,$23.08 ,,$11.19 ,,$34.61 ,,$21.01 ,,No,,,,,
Cambria County Transit Authority,Johnstown,PA,3012,30012,Independent Public Agency or Authority of Transit Service,Full Reporter,"69,014",54,IP,DO,2,"5,767",,190,,285,,"6,686",,0,,"12,928",,8,,0.4,,0.6,,16,,0,,25,,"$74,127 ",,"$2,194 ",,"$3,291 ",,"$145,287 ",,"$224,899 ",,$12.85 ,,$11.55 ,,$11.55 ,,$21.73 ,,$17.40 ,,No,,,,,
Pasco County Public Transportation,Port Richey,FL,4074,40074,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,441,770",53,MB,DO,18,"96,658",,"5,229",,"1,125",,"7,481",,0,,"110,493",,53,,3.4,,0.75,,4.9,,0,,62.05,,"$1,226,496 ",,"$107,872 ",,"$12,973 ",,"$262,584 ",,"$1,609,925 ",,$12.69 ,,$20.63 ,,$11.53 ,,$35.10 ,,$14.57 ,,No,,,,,
Pasco County Public Transportation,Port Richey,FL,4074,40074,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,441,770",53,DR,DO,11,"20,568",,921,,183,,"3,578",,0,,"25,250",,11,,0.6,,0.12,,2.3,,0,,14.02,,"$267,369 ",,"$18,996 ",,"$2,128 ",,"$102,712 ",,"$391,205 ",,$13.00 ,,$20.63 ,,$11.63 ,,$28.71 ,,$15.49 ,,No,,,,,
"Orange-Newark-Elizabeth, Inc.",Elizabeth,NJ,2166,20166,Private-For-Profit Corporation,Full Reporter,"18,351,295",52,MB,DO,52,"236,301",,"35,729",,"8,634",,"6,569",,0,,"287,233",,114,,14,,4,,3,,0,,135,,"$4,895,707 ",,"$758,439 ",,"$231,908 ",,"$248,906 ",,"$6,134,960 ",,$20.72 ,,$21.23 ,,$26.86 ,,$37.89 ,,$21.36 ,,No,,,,,
Shreveport Area Transit System,Shreveport,LA,6024,60024,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"298,317",52,MB,DO,36,"210,344",,"37,962",,"28,466",,"13,206",,0,,"289,978",,83.12,,15.2,,11,,5,,0,,114.32,,"$3,668,722 ",,"$730,671 ",,"$479,950 ",,"$249,481 ",,"$5,128,824 ",,$17.44 ,,$19.25 ,,$16.86 ,,$18.89 ,,$17.69 ,,No,,,,,
"Laredo Transit Management, Inc.",Laredo,TX,6009,60009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"235,730",52,MB,DO,35,"193,301",,"46,307",,"17,522",,"12,002",,0,,"269,132",,113,,25.7,,10,,7,,0,,155.7,,"$3,604,204 ",,"$1,004,585 ",,"$274,805 ",,"$219,408 ",,"$5,103,002 ",,$18.65 ,,$21.69 ,,$15.68 ,,$18.28 ,,$18.96 ,,No,,,,,
Western Reserve Transit Authority,Youngstown,OH,5024,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,"387,550",52,MB,DO,35,"107,315",,"28,874",,"1,858",,"8,669",,0,,"146,716",,57,,14.6,,0.9,,4.5,,0,,77,,"$2,388,129 ",,"$638,451 ",,"$36,360 ",,"$251,061 ",,"$3,314,001 ",,$22.25 ,,$22.11 ,,$19.57 ,,$28.96 ,,$22.59 ,,No,,,,,
Greater Roanoke Transit Company,Roanoke,VA,3007,30007,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"210,111",52,MB,DO,34,"140,566",,"22,930",,"9,017",,"24,403",,0,,"196,916",,77,,12.5,,4,,14,,0,,107.5,,"$2,273,318 ",,"$407,458 ",,"$84,910 ",,"$322,250 ",,"$3,087,936 ",,$16.17 ,,$17.77 ,,$9.42 ,,$13.21 ,,$15.68 ,,No,,,,,
"Laredo Transit Management, Inc.",Laredo,TX,6009,60009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"235,730",52,DR,DO,17,"42,028",,"6,392",,"4,381",,"2,941",,0,,"55,742",,23,,3.7,,2.5,,1.7,,0,,30.9,,"$857,383 ",,"$96,403 ",,"$68,701 ",,"$54,852 ",,"$1,077,339 ",,$20.40 ,,$15.08 ,,$15.68 ,,$18.65 ,,$19.33 ,,No,,,,,
Western Reserve Transit Authority,Youngstown,OH,5024,50024,Independent Public Agency or Authority of Transit Service,Full Reporter,"387,550",52,DR,DO,17,"39,518",,632,,186,,963,,0,,"41,299",,20,,0.4,,0.1,,0.5,,0,,21,,"$793,303 ",,"$14,738 ",,"$4,040 ",,"$27,896 ",,"$839,977 ",,$20.07 ,,$23.32 ,,$21.72 ,,$28.97 ,,$20.34 ,,No,,,,,
Shreveport Area Transit System,Shreveport,LA,6024,60024,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"298,317",52,DR,DO,16,"44,002",,"7,088",,"4,566",,"7,467",,0,,"63,123",,24.3,,3.25,,1.95,,4.2,,0,,33.7,,"$524,730 ",,"$136,454 ",,"$76,986 ",,"$68,457 ",,"$806,627 ",,$11.93 ,,$19.25 ,,$16.86 ,,$9.17 ,,$12.78 ,,No,,,,,
Greater Roanoke Transit Company,Roanoke,VA,3007,30007,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"210,111",52,CB,DO,1,"4,159",,"1,997",,294,,"1,085",,0,,"7,535",,3,,1,,0.5,,1,,0,,5.5,,"$88,863 ",,"$45,577 ",,"$3,751 ",,"$10,040 ",,"$148,231 ",,$21.37 ,,$22.82 ,,$12.76 ,,$9.25 ,,$19.67 ,,No,,,,,
"Trans-Bridge Lines, Inc. ",Bethlehem,PA,2169,20169,Private-For-Profit Corporation,Full Reporter,"18,351,295",51,CB,DO,51,"258,279",,"76,045",,"5,802",,"82,100",,0,,"422,226",,115,,44,,3,,61,,0,,223,,"$4,338,321 ",,"$1,217,722 ",,"$84,536 ",,"$1,684,211 ",,"$7,324,790 ",,$16.80 ,,$16.01 ,,$14.57 ,,$20.51 ,,$17.35 ,,No,,,,,
University of Georgia Transit System,Athens,GA,4180,40180,University,Full Reporter,"128,754",51,MB,DO,45,"217,944",,"18,357",,0,,"6,019",,0,,"242,320",,201.94,,10.18,,0,,4.79,,0,,216.91,,"$2,774,294 ",,"$342,651 ",,$0 ,,"$159,192 ",,"$3,276,137 ",,$12.73 ,,$18.67 ,,,,$26.45 ,,$13.52 ,,No,,,,,
St. Cloud Metropolitan Transit Commission,St. Cloud,MN,5028,50028,Independent Public Agency or Authority of Transit Service,Full Reporter,"110,621",51,MB,DO,27,"107,522",,"13,875",,"2,708",,"27,076",,0,,"151,181",,66.61,,11.34,,2.66,,16.66,,0,,97.27,,"$2,583,294 ",,"$369,779 ",,"$47,570 ",,"$459,739 ",,"$3,460,382 ",,$24.03 ,,$26.65 ,,$17.57 ,,$16.98 ,,$22.89 ,,No,,,,,
The Tri-County Council for the Lower Eastern Shore of Maryland,Salisbury,MD,3096,30096,Independent Public Agency or Authority of Transit Service,Full Reporter,"98,081",51,DR,DO,23,"67,027",,"6,392",,972,,"22,805",,0,,"97,196",,33,,3,,0.5,,16,,0,,52.5,,"$828,277 ",,"$94,887 ",,"$16,816 ",,"$230,733 ",,"$1,170,713 ",,$12.36 ,,$14.84 ,,$17.30 ,,$10.12 ,,$12.04 ,,No,,,,,
