Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,50191,5191,Mid-Ohio Regional Planning Commission(MORPC),Active,Full Reporter,Columbus,OH,2010,"Columbus, OH",36,510,"1,368,035",Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,31,32,29,30,30
2011,50192,5192,NWI Regional Bus Authority(RBA),Inactive,Full Reporter,Portage,IN,2010,"Chicago, IL-IN",3,"2,443","8,608,208",Pre 2017,CB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,2,,,,,,
2011,50192,5192,NWI Regional Bus Authority(RBA),Inactive,Full Reporter,Portage,IN,2010,"Chicago, IL-IN",3,"2,443","8,608,208",Pre 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,9,9,,,,,,
2011,50192,5192,NWI Regional Bus Authority(RBA),Inactive,Full Reporter,Portage,IN,2010,"Chicago, IL-IN",3,"2,443","8,608,208",Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,21,19,,,,,,
2017,50193,5193,Enterprise Rideshare - Michigan,Active,Full Reporter,Farmington Hills,MI,2010,"Detroit, MI",11,"1,337","3,734,090",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,420,486,535,539,537,523
2017,50194,5194,Boone County Council on Aging(BCCA),Active,Reduced Reporter,Belvidere,IL,2010,"Rockford, IL",127,153,"296,863",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,5,6,7,12,12
2017,50195,5195,City of Shelby,Active,Reduced Reporter,Shelby,OH,2010,"Mansfield, OH",372,50,"75,250",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
2017,50196,5196,Harbor Transit Multi-Modal Transportation System(Harbor Transit),Active,Reduced Reporter,Grand Haven,MI,2010,"Muskegon, MI",207,112,"161,280",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,16,18,17,19,19,21
2017,50197,5197,Trumbull County Transit Board(TCTS),Active,Full Reporter,Warren,OH,2010,"Youngstown, OH-PA",97,241,"387,550",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,24,24,21,21,24,22
2017,50198,5198,Medina County Public Transit(MCPT),Active,Full Reporter,Medina,OH,2010,"Cleveland, OH",25,772,"1,780,673",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,16,16,9,10,11,11
2017,50198,5198,Medina County Public Transit(MCPT),Active,Full Reporter,Medina,OH,2010,"Cleveland, OH",25,772,"1,780,673",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,6,7,7,3,1,1
2017,50198,5198,Medina County Public Transit(MCPT),Active,Full Reporter,Medina,OH,2010,"Cleveland, OH",25,772,"1,780,673",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,2,2,5,5,5,6
2017,50198,5198,Medina County Public Transit(MCPT),Active,Full Reporter,Medina,OH,2010,"Cleveland, OH",25,772,"1,780,673",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
2017,50199,5199,Delaware County Transit Board(DATA),Active,Full Reporter,Delaware,OH,2010,"Columbus, OH",36,510,"1,368,035",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,11,11,11,4,6,5
2017,50199,5199,Delaware County Transit Board(DATA),Active,Full Reporter,Delaware,OH,2010,"Columbus, OH",36,510,"1,368,035",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,5,5,12,11,12,7
2017,50200,5200,Warren County Transit Services(WCTS),Active,Reduced Reporter,Lebanon,OH,2010,"Cincinnati, OH-KY-IN",30,788,"1,624,827",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,19,14,19,19,19,19
2017,50201,5201,Hancock Area Rural Transit (HART),Active,Reduced Reporter,Greenfield ,IN,2010,"Indianapolis, IN",33,706,"1,487,483",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,12,12,12,11,12,10
2017,50202,5202,City of West Bend,Active,Reduced Reporter,West Bend,WI,2010,"West Bend, WI",405,38,"68,444",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,14,,0,14,14,14
2017,50202,5202,City of West Bend,Active,Reduced Reporter,West Bend,WI,2010,"West Bend, WI",405,38,"68,444",Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,14,14,,,
2017,50204,5204,Jackson County Mass Transit District(JCMTD),Active,Full Reporter,Carbondale,IL,2010,"Carbondale, IL",408,49,"67,821",Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,13,12,12,10,14,
2017,50204,5204,Jackson County Mass Transit District(JCMTD),Active,Full Reporter,Carbondale,IL,2010,"Carbondale, IL",408,49,"67,821",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,5,14,16
2017,50205,5205,Greater Mankato Transit System(MTS),Active,Reduced Reporter,Mankato ,MN,2010,"Mankato, MN",456,26,"57,584",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,2
2017,50205,5205,Greater Mankato Transit System(MTS),Active,Reduced Reporter,Mankato ,MN,2010,"Mankato, MN",456,26,"57,584",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,9,13,13,12,14,14
2017,50207,5207,Midland Dial-A-Ride(Midland DART),Active,Reduced Reporter,Midland,MI,2010,"Midland, MI",450,45,"59,014",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,12,14,12,12,12,12
2017,50208,5208,Midland County Board of Commissioners,Active,Reduced Reporter,Midland,MI,2010,"Midland, MI",450,45,"59,014",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,19,21,23,24,22,22
2017,50209,5209,Central Indiana Regional Transportation Authority (CIRTA),Active,Reduced Reporter,Indianapolis,IN,2010,"Indianapolis, IN",33,706,"1,487,483",Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3
2017,50209,5209,Central Indiana Regional Transportation Authority (CIRTA),Active,Reduced Reporter,Indianapolis,IN,2010,"Indianapolis, IN",33,706,"1,487,483",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,7,3,3,,,
2017,50209,5209,Central Indiana Regional Transportation Authority (CIRTA),Active,Reduced Reporter,Indianapolis,IN,2010,"Indianapolis, IN",33,706,"1,487,483",Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,,,,,,,,21,25,26,26,26,24
2017,50210,5210,City of Hartford,Active,Reduced Reporter,Hartford,WI,2010,"West Bend, WI",405,38,"68,444",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
2017,50210,5210,City of Hartford,Active,Reduced Reporter,Hartford,WI,2010,"West Bend, WI",405,38,"68,444",Existing 2017,DT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50211,5211,Rides Mass Transit District(RMTD),Active,Full Reporter,Harrisburg,IL,2010,"Carbondale, IL",408,49,"67,821",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,121,103,112,117,119,126
2017,50212,5212,Stateline Mass Transit District(SMTD),Active,Separate Service,Rockton ,IL,2010,"Beloit, WI-IL",432,34,"63,835",Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0
2017,50213,5213,M-1 Rail,Active,Full Reporter,Detroit,MI,2010,"Detroit, MI",11,"1,337","3,734,090",Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,0,,0,
2017,50213,5213,M-1 Rail,Active,Full Reporter,Detroit,MI,2010,"Detroit, MI",11,"1,337","3,734,090",New in 2017,SR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2016,50214,5214,DeKalb County(VAC),Inactive,Separate Service,Sycamore,IL,2010,"DeKalb, IL",404,26,"68,545",Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2017,50215,5215,Voluntary Action Center(VAC),Active,Reduced Reporter,Sycamore,IL,2010,"DeKalb, IL",404,26,"68,545",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,28,24,24,23,23
2017,50215,5215,Voluntary Action Center(VAC),Active,Reduced Reporter,Sycamore,IL,2010,"DeKalb, IL",404,26,"68,545",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4
2013,50216,5216,Miller Transportation,Inactive,Reduced Reporter,Louisville,KY,2010,"Indianapolis, IN",33,706,"1,487,483",Pre 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,4,,,,
2017,50217,5R03-041,Iosco Transit Corporation(ITC),Active,Rural Reporter,East Tawas,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,7,6,6
2017,50218,5R06-052,City of Rice Lake,Active,Rural Reporter,Rice Lake,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50218,5R06-052,City of Rice Lake,Active,Rural Reporter,Rice Lake,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2
2017,50218,5R06-052,City of Rice Lake,Active,Rural Reporter,Rice Lake,WI,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50219,5R01-061,City of  Ottawa,Active,Rural Reporter,Ottawa,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,20,20,12,11
2017,50220,5R06-040,City of Shawano,Active,Rural Reporter,Shawano,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50220,5R06-040,City of Shawano,Active,Rural Reporter,Shawano,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5
2017,50221,5R01-001,Bond County,Active,Rural Reporter,Greenville,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,12,14,14,12
2017,50223,5R01-059,CRIS Rural Mass Transit District,Active,Rural Reporter,Danville,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,25,15,12,15
2017,50224,5R03-019,Caro Transit Authority(CTA),Active,Rural Reporter,Caro,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,14,14,14,15
2017,50225,5R03-008,Arenac County/Bay Service,Active,Rural Reporter,Bay City,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,13,11,11
2017,50226,5R06-055,Dunn County Transit Commission,Active,Rural Reporter,Menominee,WI,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2017,50226,5R06-055,Dunn County Transit Commission,Active,Rural Reporter,Menominee,WI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,2
2017,50227,5R03-065,Shiawassee Area Transportation Agency(SATA),Active,Rural Reporter,Owosso,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15
2014,50228,5R04-034,Steele County Area Transit,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2014,50228,5R04-034,Steele County Area Transit,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2017,50229,5R06-056,City of Richland Center,Active,Rural Reporter,Richland Center,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50229,5R06-056,City of Richland Center,Active,Rural Reporter,Richland Center,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,50230,5R02-011,Boone County Commissioners,Active,Rural Reporter,Lebanon,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,21,16,16,16
2017,50231,5R04-028,Rainbow Rider Transit Board,Active,Rural Reporter,Lowry,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,25,24,15,15
2017,50231,5R04-028,Rainbow Rider Transit Board,Active,Rural Reporter,Lowry,MN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,12,12,16
2017,50232,5R01-014,City of Macomb,Active,Rural Reporter,Macomb,IL,2010,,,,,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50232,5R01-014,City of Macomb,Active,Rural Reporter,Macomb,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,20,19,13,13
2017,50232,5R01-014,City of Macomb,Active,Rural Reporter,Macomb,IL,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,28,27,19,20
2017,50233,5R03-068,Thunderbay Transportation Authority,Active,Rural Reporter,Alpena,MI,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,33,33,32,33
2017,50233,5R03-068,Thunderbay Transportation Authority,Active,Rural Reporter,Alpena,MI,2010,,,,,Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2017,50234,5R01-057,Carroll County,Active,Rural Reporter,Mt. Carroll,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,8
2017,50235,5R06-027,City of Monroe,Active,Rural Reporter,Monroe,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50235,5R06-027,City of Monroe,Active,Rural Reporter,Monroe,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,9
2014,50236,5R04-029,AMCAT Joint Powers Board,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,,,
2014,50236,5R04-029,AMCAT Joint Powers Board,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,6,,,
2017,50237,5R01-052,Rock Island County,Active,Rural Reporter,Rock Island,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,15,9,7,9
2017,50239,5R06-012,City of Black River Falls,Active,Rural Reporter,Black River Falls,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50239,5R06-012,City of Black River Falls,Active,Rural Reporter,Black River Falls,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,50240,5R03-064,Schoolcraft Transit Authority,Active,Rural Reporter,Manistique,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,8,10,10
2017,50241,5R03-027,Eastern Upper Peninsula Transportation Authority(EUPTA),Active,Rural Reporter,Sault Ste Marie,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,5,3
2017,50241,5R03-027,Eastern Upper Peninsula Transportation Authority(EUPTA),Active,Rural Reporter,Sault Ste Marie,MI,2010,,,,,Existing 2017,FB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3
2017,50241,5R03-027,Eastern Upper Peninsula Transportation Authority(EUPTA),Active,Rural Reporter,Sault Ste Marie,MI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3,5
2017,50242,5R03-059,Roscommon County Transportation Authority,Active,Rural Reporter,PRUDENVILLE,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,24,22,21,22
2017,50243,5R03-016,Buchanan Dial-A-Ride,Active,Rural Reporter,St. Joseph,MI,2010,,,,,Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,50244,5R03-042,Isabella County Transportation Commission(ICTC),Active,Rural Reporter,Mt. Pleasant,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,41,41,44,36
2017,50244,5R03-042,Isabella County Transportation Commission(ICTC),Active,Rural Reporter,Mt. Pleasant,MI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
2017,50245,5R04-050,"Granite Falls, City of",Active,Rural Reporter,Granite Falls,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2017,50246,5R02-012,Marshall County Commissioners,Active,Rural Reporter,Plymouth,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,10,10,7
2017,50248,5R02-043,Steuben County Commissioners,Active,Rural Reporter,Angola,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,8,8
2017,50248,5R02-043,Steuben County Commissioners,Active,Rural Reporter,Angola,IN,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50249,5R02-014,City of Richmond,Active,Rural Reporter,Richmond,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4
2017,50249,5R02-014,City of Richmond,Active,Rural Reporter,Richmond,IN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,5,6,6
2017,50250,5R01-013,Lee County,Active,Rural Reporter,Dixon,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,27,20,12,16
2017,50250,5R01-013,Lee County,Active,Rural Reporter,Dixon,IL,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,6,
2017,50252,5R01-045,Macoupin County,Active,Rural Reporter,Carlinville,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,19,21,27,33
2017,50253,5R01-009,Grundy County,Active,Rural Reporter,Morris,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,6,6
2017,50254,5R02-025,City of Mitchell,Active,Rural Reporter,Mitchell,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1
2017,50255,5R05-045,Carroll County Transit,Active,Rural Reporter,Ashland,OH,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,11,13,13
2017,50256,5R02-036,Access Johnson County ,Active,Rural Reporter,FRANKLIN,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,22,15,15,21
2017,50256,5R02-036,Access Johnson County ,Active,Rural Reporter,FRANKLIN,IN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,12,8,10,8
2017,50257,5R06-023,City of Marshfield,Active,Rural Reporter,Marshfield,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50257,5R06-023,City of Marshfield,Active,Rural Reporter,Marshfield,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9
2017,50258,5R01-018,City of Quincy,Active,Rural Reporter,Quincy,IL,2010,,,,,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50258,5R01-018,City of Quincy,Active,Rural Reporter,Quincy,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,9,8,8
2017,50258,5R01-018,City of Quincy,Active,Rural Reporter,Quincy,IL,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,8,8,8
2014,50259,5R04-035,"Stewartville, City of",Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2017,50260,5R03-028,Eaton County Transportation Authority(EATRAN),Active,Rural Reporter,Charlotte,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,24,21,21,21
2017,50260,5R03-028,Eaton County Transportation Authority(EATRAN),Active,Rural Reporter,Charlotte,MI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
2015,50261,5R04-009,Roseau County Committee on Aging,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,3,6,,
2015,50261,5R04-009,Roseau County Committee on Aging,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
2017,50262,5R04-026,"Morris, City of",Active,Rural Reporter,Morris,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5
2017,50263,5R01-003,Bureau County,Active,Rural Reporter,Princeton,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,21,25,23,12
2017,50264,5R04-013,Isanti County,Active,Rural Reporter,Cambridge,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3
2017,50264,5R04-013,Isanti County,Active,Rural Reporter,Cambridge,MN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,14,10,8
2017,50265,5R03-050,"Marshall, City of",Active,Rural Reporter,Marshall,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5
2017,50266,5R06-042,City of Viroqua,Active,Rural Reporter,Viroqua,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50266,5R06-042,City of Viroqua,Active,Rural Reporter,Viroqua,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4
2016,50267,5R04-052,Lincoln County,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,
2017,50268,5R03-035,Hillsdale Dial-A-Ride,Active,Rural Reporter,Hillsdale,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,50269,5R01-032,Champaign County,Active,Rural Reporter,Urbana,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8
2017,50272,5R02-013,Madison County Council of Governments,Active,Rural Reporter,Anderson,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5
2017,50273,5R04-048,Ecumen,Active,Rural Reporter,Litchfield,MN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,2,5,4
2017,50273,5R04-048,Ecumen,Active,Rural Reporter,Litchfield,MN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4
2017,50275,5R05-062,Knox Area Transit(MOTA),Active,Rural Reporter,Mt. Vernon,OH,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,25,26,20,26
2017,50276,5R02-032,Southern Indiana Development Commission,Active,Rural Reporter,Washington,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,142,95,98,95
2017,50277,5R06-031,Village of Plover,Active,Rural Reporter,Plover,WI,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,50277,5R06-031,Village of Plover,Active,Rural Reporter,Plover,WI,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,50278,5R05-043,Athens Transit,Active,Rural Reporter,Athens,OH,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,10,13,6,
2017,50278,5R05-043,Athens Transit,Active,Rural Reporter,Athens,OH,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,3,9
2017,50280,5R02-042,Rush County Commissioners,Active,Rural Reporter,Rushville,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,6
2017,50281,5R02-002,Cass Area Transit,Active,Rural Reporter,LOGANSPORT,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,29,21,25,24
2017,50281,5R02-002,Cass Area Transit,Active,Rural Reporter,LOGANSPORT,IN,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
2017,50282,5R03-045,Kalkaska Public Transit Authority(KPTA),Active,Rural Reporter,Kalkaska,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,18,18,11,11
2017,50282,5R03-045,Kalkaska Public Transit Authority(KPTA),Active,Rural Reporter,Kalkaska,MI,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,7,7
2017,50283,5R01-037,Warren County,Active,Rural Reporter,Monmouth,IL,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,18,10,8,8
2017,50283,5R01-037,Warren County,Active,Rural Reporter,Monmouth,IL,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2017,50284,5R05-046,Champaign Transit System,Active,Rural Reporter,Norwalk,OH,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,13,11,11
2017,50285,5R03-067,Straits Regional Ride,Active,Rural Reporter,Cheboygan ,MI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10
2017,50286,5R06-016,Grant County,Active,Rural Reporter,Lancaster,WI,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2017,50286,5R06-016,Grant County,Active,Rural Reporter,Lancaster,WI,2010,,,,,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,
2017,50289,5R02-016,Kosciusko Area Bus Service(KABS),Active,Rural Reporter,WARSAW,IN,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,10,7,8
