5 digit NTDID,AgencyID,Reporter Name,Reporter Type,Mode,TOS,Bio Diesel,Bunker Fuel,C Nat Gas,Cooking Oil,Diesel Fuel,Electric Battery,Electric Propulsion,Ethanol,Gasoline,Hydrogen,Kerosene,Liquefied Nat Gas,Liquefied Petroleum Gas,Other Fuel,Other Energy Desc
80013,8013,City of Casper,Small Systems Reporter,MB,PT,0,,,,0,,,,0,,,,,,
80014,8014,Rapid Transit System,Small Systems Reporter,DR,DO,0,,,,0,,,,,,,,,,
80014,8014,Rapid Transit System,Small Systems Reporter,MB,DO,0,,,,0,,,,0,,,,,,
80016,8016,Mesa County,Full Reporter: Operating,DR,PT,,,,,,,,,"20,943",,,,,,
80016,8016,Mesa County,Full Reporter: Operating,MB,PT,0,,"44,064",,"60,821",,,,"38,552",,,,,,
80019,8019,Bis-Man Transit Board,Small Systems Reporter,DR,PT,0,,,,0,,,,0,,,,,,
80019,8019,Bis-Man Transit Board,Small Systems Reporter,DT,PT,,,,,,,,,0,,,,,,
80019,8019,Bis-Man Transit Board,Small Systems Reporter,MB,PT,0,,,,0,,,,,,,,,,
80020,8020,The City of Cheyenne Transit Program,Small Systems Reporter,DR,DO,,,,,,,,,0,,,,,,
80020,8020,The City of Cheyenne Transit Program,Small Systems Reporter,MB,DO,0,,,,0,,,,0,,,,,,
80025,8025,City of Loveland Transit,Full Reporter: Operating,DR,DO,0,,,,"1,940",,,,"6,480",,,,,,
80025,8025,City of Loveland Transit,Full Reporter: Operating,MB,DO,0,,,,"23,550",,,,"10,809",,,,,,
80026,8026,City of St. George,Small Systems Reporter,DR,DO,0,,,,0,,,,0,,,,,,
80026,8026,City of St. George,Small Systems Reporter,MB,DO,0,,,,0,,,,,,,,,,
80028,8028,Cache Valley Transit District,Full Reporter: Operating,DR,DO,,,,,,,,,"24,234",,,,,,
80028,8028,Cache Valley Transit District,Full Reporter: Operating,MB,DO,0,,,,"178,278",,,,,,,,,,
80106,8106,North Front Range Metropolitan Planning Organization,Full Reporter: Operating,VP,DO,,,,,,,,,"90,323",,,,,,
80107,8107,The University of Montana - ASUM Transportation,Full Reporter: Operating,MB,DO,0,,,,"28,173",,,,,,,,,,
80109,8109,"vRide, Inc. - Denver",Full Reporter: Operating,VP,DO,,,,,,,,,"90,722",,,,,,
80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,Small Systems Reporter,DR,DO,0,,,,0,,,,0,,,,,,
80110,8110,Fargo Park District/ Valley Senior Services dba Valley Senior Services,Small Systems Reporter,DT,PT,,,,,,,,,0,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,Full Reporter: Operating,CB,PT,"23,887",,,,0,,,,,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,Full Reporter: Operating,DR,PT,,,"219,935",,,,,,,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,Full Reporter: Operating,MB,PT,0,,,,0,0,,,,,,,,,
90001,9001,Regional Transportation Commission of Washoe County,Full Reporter: Operating,VP,PT,,,,,,,,,"76,507",,,,,,
90002,9002,City and County of Honolulu Department of Transportation Services,Full Reporter: Operating,DR,PT,0,,,,"477,622",,,,"352,299",,,,,,
90002,9002,City and County of Honolulu Department of Transportation Services,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90002,9002,City and County of Honolulu Department of Transportation Services,Full Reporter: Operating,MB,PT,0,,,,"5,412,539",,,,,,,,,,
90003,9003,San Francisco Bay Area Rapid Transit District,Full Reporter: Operating/Building,HR,DO,,,,,,,"290,636,871",,,,,,,,
90004,9004,Golden Empire Transit District,Full Reporter: Operating,DR,DO,,,"90,679",,,,,,,,,,,,
90004,9004,Golden Empire Transit District,Full Reporter: Operating,MB,DO,,,"1,570,801",,,,,,,,,,,,
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter: Operating,CB,DO,,,"195,555",,,,,,,,,,,,
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter: Operating,DR,DO,,,,,,,,,"75,069",,,,,,
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90006,9006,Santa Cruz Metropolitan Transit District,Full Reporter: Operating,MB,DO,0,,"592,861",,"176,168",,,,938,,,,,,
90007,9007,Modesto Area Express,Full Reporter: Operating,DR,PT,,,,,"1,150",,,,"84,713",,,,,,
90007,9007,Modesto Area Express,Full Reporter: Operating,MB,PT,,,,,"487,226",,,,,,,,,,
90008,9008,Santa Monica's Big Blue Bus,Full Reporter: Operating,DR,PT,,,,,,,,,"10,824",,,,,,
90008,9008,Santa Monica's Big Blue Bus,Full Reporter: Operating,MB,DO,,,"1,012,157",,,,,,"81,841",,,"2,153,054",,,
90009,9009,San Mateo County Transit District,Full Reporter: Operating,DR,PT,0,,,,"78,312",,,,"184,979",,,,,,
90009,9009,San Mateo County Transit District,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90009,9009,San Mateo County Transit District,Full Reporter: Operating,MB,DO,0,,,,"1,597,796",,,,,,,,,,
90009,9009,San Mateo County Transit District,Full Reporter: Operating,MB,PT,"45,411",,"16,172",,"702,247",,,,"45,155",,,,,,
90010,9010,Torrance Transit System,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90010,9010,Torrance Transit System,Full Reporter: Operating,MB,DO,0,,"294,987",,"213,459",,,,"111,219",,,,,,
90012,9012,San Joaquin Regional Transit District,Full Reporter: Operating,CB,PT,0,,,,"144,834",,,,,,,,,,
90012,9012,San Joaquin Regional Transit District,Full Reporter: Operating,DR,PT,,,,,,,,,"4,804",,,,,,
90012,9012,San Joaquin Regional Transit District,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90012,9012,San Joaquin Regional Transit District,Full Reporter: Operating,MB,DO,0,,,,"298,762","36,585",,,,,,,,,
90012,9012,San Joaquin Regional Transit District,Full Reporter: Operating,MB,PT,0,,,,"139,520",,,,,,,,,,
90013,9013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,DR,PT,,,,,,,,,0,,,,,,
90013,9013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,LR,DO,,,,,,,0,,,,,,,,
90013,9013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,MB,DO,0,,,,0,,,,0,,,,,,
90013,9013,Santa Clara Valley Transportation Authority,Full Reporter: Operating,MB,PT,0,,,,0,,,,,,,,0,,
90014,9014, Alameda-Contra Costa Transit District,Full Reporter: Operating/Building,CB,DO,0,,,,"588,232",,,,,,,,,,
90014,9014, Alameda-Contra Costa Transit District,Full Reporter: Operating/Building,DR,PT,0,,,,"230,313",,,,"690,257",,,,,,
90014,9014, Alameda-Contra Costa Transit District,Full Reporter: Operating/Building,MB,DO,0,,,,"4,807,235",,,,"115,496","24,529",,,,,
90014,9014, Alameda-Contra Costa Transit District,Full Reporter: Operating/Building,MB,PT,0,,,,"113,577",,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,CC,DO,,,,,,,"4,284,835",,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,DR,PT,"105,331",,,,0,,,,"370,443",,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,DT,PT,0,,0,,0,,,,0,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,LR,DO,,,,,,,"56,864,547",,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,MB,DO,0,,,,"5,297,166",,,,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,SR,DO,,,,,,,"6,110,219",,,,,,,,
90015,9015,San Francisco Municipal Railway,Full Reporter: Operating,TB,DO,,,,,,,"32,543,575",,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter: Operating,DR,PT,,,,,,,,,"63,303",,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter: Operating,FB,DO,0,,,,"1,929,728",,,,,,,,,,
90016,9016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter: Operating,MB,DO,0,,,,"1,565,900",,,,,,,,,,
90017,9017,City of Santa Rosa,Full Reporter: Operating,DR,PT,0,,,,0,,,,"41,274",,,,,,
90017,9017,City of Santa Rosa,Full Reporter: Operating,MB,DO,0,,,,"228,544",,,,"3,517",,,,,,
90017,9017,City of Santa Rosa,Full Reporter: Operating,MB,PT,,,,,,,,,"5,367",,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter: Operating,DR,DO,,,,,,,,,"7,028",,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter: Operating,LR,DO,,,,,,,"31,863,137",,,,,,,,
90019,9019,Sacramento Regional Transit District,Full Reporter: Operating,MB,DO,0,,"2,538,723",,"6,570",,,,"49,734",,,,,,
90020,9020,Santa Barbara Metropolitan Transit District,Full Reporter: Operating,CB,DO,0,,,,"22,368",,,,,,,,,,
90020,9020,Santa Barbara Metropolitan Transit District,Full Reporter: Operating,MB,DO,0,,,,"580,769","369,040",,,,,,,,,
90022,9022,Norwalk Transit System,Full Reporter: Operating,DR,PT,,,,,,,,,"16,242",,,,,,
90022,9022,Norwalk Transit System,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90022,9022,Norwalk Transit System,Full Reporter: Operating,MB,DO,0,,"82,202",,"103,829",,,,"85,040",,,,,,
90023,9023,Long Beach Transit,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90023,9023,Long Beach Transit,Full Reporter: Operating,MB,DO,0,,"490,126",,"797,290",,,,"994,916",,,,,,
90024,9024,City of La Mirada Transit,Full Reporter: Operating,DR,PT,,,"18,106",,,,,,"8,733",,,,,,
90026,9026,San Diego Metropolitan Transit System,Full Reporter: Operating,CB,PT,0,,,,"260,058",,,,,,,,,,
90026,9026,San Diego Metropolitan Transit System,Full Reporter: Operating,DR,PT,,,,,,,,,"738,002",,,,,,
90026,9026,San Diego Metropolitan Transit System,Full Reporter: Operating,LR,DO,,,,,,,"44,813,540",,,,,,,,
90026,9026,San Diego Metropolitan Transit System,Full Reporter: Operating,MB,DO,0,,"4,092,301",,"154,103",,,,"194,288",,,,,,
90026,9026,San Diego Metropolitan Transit System,Full Reporter: Operating,MB,PT,0,,"3,114,622",,"488,710",,,,"229,118",,,,,,
90027,9027,Fresno Area Express,Full Reporter: Operating,DR,PT,,,"34,839",,,,,,"200,403",,,,,,
90027,9027,Fresno Area Express,Full Reporter: Operating,MB,DO,0,,"1,055,718",,"279,531",,,,"1,019",,,,,,
90029,9029,Omnitrans,Full Reporter: Operating,DR,PT,,,,,,,,,"516,305",,,,,,
90029,9029,Omnitrans,Full Reporter: Operating,MB,DO,,,"2,591,431",,,,,,"4,288",,,,,,
90029,9029,Omnitrans,Full Reporter: Operating,MB,PT,,,,,,,,,"99,517",,,,,,
90030,9030,North County Transit District,Full Reporter: Operating,CR,PT,0,,,,"833,351",,,,,,,,,,
90030,9030,North County Transit District,Full Reporter: Operating,DR,PT,,,,,,,,,"26,768",,,,,,
90030,9030,North County Transit District,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90030,9030,North County Transit District,Full Reporter: Operating,MB,PT,0,,"1,348,017",,"187,409",,,,"120,785",,,,,,
90030,9030,North County Transit District,Full Reporter: Operating,YR,PT,0,,,,"382,934",,,,,,,,,,
90031,9031,Riverside Transit Agency,Full Reporter: Operating,CB,DO,,,"151,814",,,,,,,,,,,,
90031,9031,Riverside Transit Agency,Full Reporter: Operating,CB,PT,,,"70,220",,,,,,"103,460",,,,,,
90031,9031,Riverside Transit Agency,Full Reporter: Operating,DR,PT,,,,,,,,,"564,519",,,,,,
90031,9031,Riverside Transit Agency,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90031,9031,Riverside Transit Agency,Full Reporter: Operating,MB,DO,,,"1,599,970",,,,,,,,,,,,
90031,9031,Riverside Transit Agency,Full Reporter: Operating,MB,PT,,,"171,729",,,,,,"397,095",,,,,,
90032,9032,City of Phoenix Public Transit Department dba Valley Metro,Full Reporter: Operating,DR,PT,,,,,,,,,"606,460",,,,,,
90032,9032,City of Phoenix Public Transit Department dba Valley Metro,Full Reporter: Operating,MB,PT,0,,"570,418",,"2,412,699",,,,"102,375",,,"5,142,097",,,
90033,9033,City of Tucson,Full Reporter: Operating,DR,DO,0,,,,"318,184",,,,"246,795",,,,,,
90033,9033,City of Tucson,Full Reporter: Operating,MB,DO,0,,"32,363",,"2,938,383",,,,,,,,,,
90034,9034,City of Glendale Transit,Full Reporter: Operating,DR,DO,"35,249",,,,0,,,,"18,221",,,,,"8,285",
90034,9034,City of Glendale Transit,Full Reporter: Operating,MB,DO,"11,294",,,,0,,,,"8,208",,,,,,
90035,9035,Gold Coast Transit,Full Reporter: Operating,DR,PT,,,"118,413",,,,,,,,,,,,
90035,9035,Gold Coast Transit,Full Reporter: Operating,MB,DO,,,"858,557",,,,,,,,,,,,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,CB,DO,,,"39,140",,,,,,,,,,,,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,CB,PT,,,"315,992",,,,,,,,,,,,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,DR,PT,0,,0,,0,,,,"1,407,589",,,,,0,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,DT,PT,,,0,,,,,,0,,,,,,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,MB,DO,0,,"2,128,535",,"500,253",,,,,,,"5,006,382",,,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,MB,PT,,,"2,306,972",,,,,,,,,,,,
90036,9036,Orange County Transportation Authority,Full Reporter: Operating,VP,PT,,,,,,,,,"1,074,248",,,,,,
90039,9039,Culver City Municipal Bus Lines,Full Reporter: Operating,DR,DO,,,"6,122",,,,,,,,,,,,
90039,9039,Culver City Municipal Bus Lines,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90039,9039,Culver City Municipal Bus Lines,Full Reporter: Operating,MB,DO,,,"650,257",,,,,,,,,,,,
90041,9041,Montebello Bus Lines,Full Reporter: Operating,CB,DO,0,,"174,020",,"102,332",,,,"388,525",,,,,,
90041,9041,Montebello Bus Lines,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90041,9041,Montebello Bus Lines,Full Reporter: Operating,MB,DO,0,,"174,020",,"102,332",,,,"456,854",,,,,,
90041,9041,Montebello Bus Lines,Full Reporter: Operating,MB,PT,,,,,,,,,"17,382",,,,,,
90042,9042,City of Gardena Transportation Department,Full Reporter: Operating,DR,DO,,,,,,,,,"12,732",,,,,,
90042,9042,City of Gardena Transportation Department,Full Reporter: Operating,MB,DO,0,,,,"1,485",,,,"478,293",,,,,,
90043,9043,City of Commerce Municipal Buslines,Full Reporter: Operating,DR,DO,,,"7,788",,,,,,,,,,,,
90043,9043,City of Commerce Municipal Buslines,Full Reporter: Operating,MB,DO,,,"104,082",,,,,,,,,,,,
90044,9044,City of Arcadia Transit,Full Reporter: Operating,DR,PT,,,,,,,,,"55,008",,,,,,
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,DR,PT,"1,353,003",,"2,089,506",,"2,524,155",,,,"1,233,880",,,,,,
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,MB,PT,"25,790",,"360,153",,"89,023",,,,,,,,,,
90045,9045,Regional Transportation Commission of Southern Nevada,Full Reporter: Operating,RB,PT,0,,"14,616",,"3,229",,,,,,,,,,
90050,9050,Simi Valley Transit,Small Systems Reporter,DR,DO,,,0,,,,,,,,,,,,
90050,9050,Simi Valley Transit,Small Systems Reporter,MB,DO,,,0,,,,,,,,,,,,
90052,9052,City of Corona,Small Systems Reporter,DR,PT,,,0,,,,,,0,,,,,,
90052,9052,City of Corona,Small Systems Reporter,MB,PT,,,0,,,,,,0,,,,,,
90061,9061,Yuba-Sutter Transit Authority,Full Reporter: Operating,CB,PT,0,,,,"82,243",,,,,,,,,,
90061,9061,Yuba-Sutter Transit Authority,Full Reporter: Operating,DR,PT,0,,,,"44,747",,,,,,,,,,
90061,9061,Yuba-Sutter Transit Authority,Full Reporter: Operating,MB,PT,0,,,,"133,030",,,,,,,,,,
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,CB,DO,0,,,,"125,408",,,,,,,,,,
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,DR,PT,,,,,,,,,"152,667",,,,,,
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,MB,DO,0,,,,"612,287",,,,,,,,,,
90062,9062,Monterey-Salinas Transit,Full Reporter: Operating,MB,PT,0,,,,"53,953",,,,"116,084",,,,,,
90078,9078,Central Contra Costa Transit Authority,Full Reporter: Operating,DR,PT,,,,,,,,,"216,639",,,,,,
90078,9078,Central Contra Costa Transit Authority,Full Reporter: Operating,MB,DO,,,,,"689,412",,,,,,,,,,
90079,9079,SunLine Transit Agency,Full Reporter: Operating,DR,DO,,,"165,240",,,,,,,,,,,,
90079,9079,SunLine Transit Agency,Full Reporter: Operating,MB,DO,,,"1,064,777",,,,,,,,,,,"6,373",
90086,9086,City of Riverside Special Transportation,Full Reporter: Operating,DR,DO,,,0,,,,,,0,,,,,,
90087,9087,Santa Maria Area Transit,Full Reporter: Operating,DR,PT,0,,,,"3,367",,,,"32,922",,,,,,
90087,9087,Santa Maria Area Transit,Full Reporter: Operating,MB,PT,0,,,,"212,265",,,,"3,414",,,,,,
90088,9088,Napa County Transportation and Planning Agency,Full Reporter: Operating,CB,PT,0,,,,"68,142",,,,"6,918",,,,,,
90088,9088,Napa County Transportation and Planning Agency,Full Reporter: Operating,DR,PT,0,,,,501,,,,"47,333",,,,,,
90088,9088,Napa County Transportation and Planning Agency,Full Reporter: Operating,MB,PT,0,,"54,423",,"99,853",,,,"95,408",,,,,,
90089,9089,Sonoma County Transit,Full Reporter: Operating,DR,PT,,,,,,,,,"66,348",,,,,,
90089,9089,Sonoma County Transit,Full Reporter: Operating,MB,DO,,,,,,,,,"12,068",,,,,,
90089,9089,Sonoma County Transit,Full Reporter: Operating,MB,PT,,,"364,826",,,,,,"18,710",,,,,,
90090,9090,Yolo County Transportation District,Full Reporter: Operating,DR,PT,,,,,"29,374",,,,"4,014",,,,,,
90090,9090,Yolo County Transportation District,Full Reporter: Operating,MB,PT,,,"589,181",,"60,508",,,,,,,,,,
90091,9091,City of Visalia - Visalia City Coach,Full Reporter: Operating,DR,PT,,,"125,745",,,,,,,,,,,,
90091,9091,City of Visalia - Visalia City Coach,Full Reporter: Operating,MB,PT,0,,"502,981",,"63,684",,,,"1,472",,,,,,
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter: Operating,DR,PT,0,,,,"8,535",,,,"25,859",,,,,,
90092,9092,City of Fairfield - Fairfield and Suisun Transit,Full Reporter: Operating,MB,PT,0,,,,"370,329",,,,,,,,,,
90093,9093,Redding Area Bus Authority,Full Reporter: Operating,DR,PT,,,,,,,,,"52,447",,,,,,
90093,9093,Redding Area Bus Authority,Full Reporter: Operating,MB,PT,0,,,,"150,599",,,,"12,370",,,,,,
90095,9095,San Diego Association of Governments,Full Reporter: Operating,VP,PT,,,,,,,,,"892,888",,,,,,
90119,9119,Laguna Beach Municipal Transit,Full Reporter: Operating,MB,DO,,,,,,,,,"6,541",,,,"71,609",,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,CB,PT,0,,,,"227,631",,,,,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,DR,PT,,,,,,,,,0,,,,,,
90121,9121,Antelope Valley Transit Authority,Full Reporter: Operating,MB,PT,0,,,,"492,013",,,,"31,007",,,,,,
90131,9131,City of Scottsdale - Scottsdale Trolley,Full Reporter: Operating,MB,PT,0,,,,125,,,,,,,137,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,CR,PT,0,,,,"4,265,747",,,,,,,,,,
90134,9134,Peninsula Corridor Joint Powers Board dba: Caltrain,Full Reporter: Operating,MB,PT,"7,057",,"14,441",,"23,511",,,,"86,886",,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90136,9136,"Regional Public Transportation Authority, dba: Valley Metro",Full Reporter: Operating,MB,PT,0,,"3,191,561",,"477,958",,,,"91,810",,,0,,,
90140,9140,Peoria Transit,Full Reporter: Operating,DR,DO,,,,,,,,,"18,540",,,,,,
90142,9142,Unitrans - City of Davis/ASUCD,Full Reporter: Operating,MB,DO,"19,038",,"274,598",,,,,,,,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,DR,PT,,,,,,,,,"11,330",,,,,,
90144,9144,Livermore / Amador Valley Transit Authority,Full Reporter: Operating,MB,PT,0,,,,"460,833",,,,,,,,,,
90146,9146,Foothill Transit,Full Reporter: Operating,MB,PT,,,"5,019,891",,,"260,973",,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,CB,PT,,,"1,544,923",,,,,,,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DR,PT,,,,,,,,,"344,790",,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90147,9147,City of Los Angeles Department of Transportation,Full Reporter: Operating,MB,PT,,,"774,593",,,,,,,,,,"4,682,059",,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,CB,PT,,,"83,432",,,,,,"9,052",,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,,,"26,360",,,,,,"120,231",,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,,,"529,295",,,,,,"59,867",,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,,,,,,,,,"167,922",,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,0,,,,"85,877",,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,0,,,,"42,649",,,,"1,615",,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,0,,,,"42,649",,,,,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,0,,,,"7,013,801",,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,,,,,,,"92,147,154",,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,,,,,,,"139,376,756",,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,0,,"38,431,552",,0,,,,0,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,0,,"645,195",,"862,593",,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,,,"956,152",,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,,,,,,,,,"1,965,220",,,,,,
90155,9155,City of Vacaville,Small Systems Reporter,DR,PT,0,,,,0,,,,0,,,,,,
90155,9155,City of Vacaville,Small Systems Reporter,MB,PT,,,0,,,,,,,,,,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,0,,,,"117,955",,,,"2,380",,,,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,,,"43,637",,,,,,"2,760,984",,,,,,
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,CB,PT,0,,,,"79,163",,,,,,,,,,
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,DR,PT,,,,,,,,,"40,897",,,,,,
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,MB,PT,0,,,,"278,478",,,,"1,305",,,,,,
90161,9161,City of Union City Transit Division,Small Systems Reporter,DR,PT,,,0,,,,,,0,,,,,,
90161,9161,City of Union City Transit Division,Small Systems Reporter,MB,PT,0,,0,,0,,,,,,,,,,
90162,9162,The Eastern Contra Costa Transit Authority,Full Reporter: Operating,DR,PT,,,,,,,,,"145,043",,,,,,
90162,9162,The Eastern Contra Costa Transit Authority,Full Reporter: Operating,MB,PT,0,,,,"603,013",,,,,,,,,,
90163,9163,Camarillo Area Transit,Small Systems Reporter,DR,PT,0,,,,0,,,,0,,,,,,
90163,9163,Camarillo Area Transit,Small Systems Reporter,MB,PT,0,,,,0,,,,,,,,,,
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter: Operating,CB,PT,0,,,,"245,611",,,,,,,,,,
90164,9164,Ventura Intercity Service Transit Authority,Full Reporter: Operating,DR,PT,0,,,,"36,587",,,,0,,,,,,
90165,9165,Thousand Oaks Transit,Small Systems Reporter,DR,PT,,,0,,,,,,0,,,,,,
90165,9165,Thousand Oaks Transit,Small Systems Reporter,MB,PT,0,,0,,0,,,,0,,,,,,
90166,9166,LACMTA - Small Operators,Full Reporter: Operating,DR,PT,0,,"16,139",,"2,921",,,,"452,606",,,,"75,212",,
90166,9166,LACMTA - Small Operators,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90166,9166,LACMTA - Small Operators,Full Reporter: Operating,MB,PT,"4,182",,"978,970",,"92,696",,,,"274,358",,,,"430,725",0,
90167,9167,Davis Community Transit,Small Systems Reporter,DR,DO,,,,,,,,,0,,,,,,
90168,9168,Roseville Transit,Small Systems Reporter,CB,PT,0,,,,0,,,,,,,,,,
90168,9168,Roseville Transit,Small Systems Reporter,DR,PT,,,,,,,,,0,,,,,,
90168,9168,Roseville Transit,Small Systems Reporter,MB,PT,0,,,,0,,,,0,,,,,,
90169,9169,"vRide, Inc. - Valley Metro",Full Reporter: Operating,VP,DO,,,,,,,,,"383,089",,,,,,
90171,9171,Santa Clarita Transit,Full Reporter: Operating,CB,PT,0,,,,"391,352",,,,,,,,,,
90171,9171,Santa Clarita Transit,Full Reporter: Operating,DR,PT,,,"84,711",,,,,,"63,918",,,,,,
90171,9171,Santa Clarita Transit,Full Reporter: Operating,MB,PT,0,,"621,210",,"2,247",,,,,,,,,,
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter: Operating,DR,PT,,,,,,,,,"120,092",,,,,,
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter: Operating,DT,PT,,,,,,,,,0,,,,,,
90173,9173,Transit Joint Powers Authority for Merced County,Full Reporter: Operating,MB,PT,0,,"115,793",,"239,942",,,,"29,460",,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter: Operating,DR,PT,,,"27,469",,,,,,,,,,,,
90175,9175,City of Lodi - Transit Division,Full Reporter: Operating,MB,PT,,,"58,103",,,,,,,,,,,,
90182,9182,Altamont Corridor Express,Full Reporter: Operating,CR,PT,0,,,,"496,239",,,,,,,,,,
90191,9191,Town of Oro Valley - Transit Services Division,Small Systems Reporter,DR,DO,0,,,,0,,,,0,,,,,,
90193,9193,Chula Vista Transit,Full Reporter: Operating,MB,PT,,,0,,,,,,,,,,,,
90194,9194,City of Atascadero,Small Systems Reporter,DR,PT,,,,,,,,,0,,,,,,
90194,9194,City of Atascadero,Small Systems Reporter,MB,PT,,,,,,,,,0,,,,,,
90195,9195,Paso Robles Transit Services,Small Systems Reporter,DR,PT,,,,,,,,,0,,,,,,
90195,9195,Paso Robles Transit Services,Small Systems Reporter,MB,PT,0,,,,0,,,,,,,,,,
90196,9196,Placer County Department of Public Works,Full Reporter: Operating,CB,PT,0,,,,"27,386",,,,,,,,,,
